X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Cód__Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Tipo_Cal_1,Fallecid_1,Graves_1,Menos_Gr_1,Leves_1,Tipo,Servicio
-7859477.23095679,-3956995.8333112,337,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200256,GRECIA,131200394,LONGITUDINAL, ,GRECIA - LONGITUDINAL,GRECIA @ LONGITUDINAL,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859442.12505687,-3947604.32141896,338,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131320160,COST NORTE,131320271,ISABEL MONTT, ,COST NORTE - ISABEL MONTT,COST NORTE @ ISABEL MONTT,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7859386.88211418,-3952905.64497012,339,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230334,LOS LEONES, , ,1481,- LOS LEONES,1481 LOS LEONES,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859366.79352565,-3973107.46446468,340,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132010615,CRETA,132012006,MIGUEL ANGEL, ,CRETA - MIGUEL ANGEL,CRETA @ MIGUEL ANGEL,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7859360.869594,-3969062.90126493,341,2,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102507,STA RAQUEL,131102354,SAN JOSE DE LA ESTRELLA, ,SAN JOSE DE LA ESTRELLA - STA RAQUEL,STA RAQUEL @ SAN JOSE DE LA ESTRELLA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7859335.79672574,-3952079.05641753,342,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230089,CARLOS ANTUNEZ,131230241,HOLANDA, ,CARLOS ANTUNEZ - HOLANDA,CARLOS ANTUNEZ @ HOLANDA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7859329.63082321,-3949730.80372247,343,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131141255,VITACURA, , ,2985,- VITACURA,2985 VITACURA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7859325.16492378,-3953129.77834656,344,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230334,LOS LEONES,131230433,POCURO, ,LOS LEONES - POCURO,LOS LEONES @ POCURO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859319.53422039,-3950949.03750279,345,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA,131230501,TOBALABA, ,PROVIDENCIA - TOBALABA,PROVIDENCIA @ TOBALABA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7859305.26654819,-3951229.57688608,346,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230476,SAN PIO X, , ,1460,- SAN PIO X,1460 SAN PIO X,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7859304.99053921,-3958738.59420372,347,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180156,EXEQUIEL FERNANDEZ,131180286,LOS ESPINOS, ,EXEQUIEL FERNANDEZ - LOS ESPINOS,EXEQUIEL FERNANDEZ @ LOS ESPINOS,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7859295.0739379,-3958365.64585802,348,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180156,EXEQUIEL FERNANDEZ,131180504,RODRIGO DE ARAYA, ,EXEQUIEL FERNANDEZ - RODRIGO DE ARAYA,EXEQUIEL FERNANDEZ @ RODRIGO DE ARAYA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859278.62502387,-3954499.58758139,349,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230153,DR PEDRO LAUTARO FERRER,131230492,SUECIA, ,DR PEDRO LAUTARO FERRER - SUECIA,DR PEDRO LAUTARO FERRER @ SUECIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859253.52993072,-3953448.48206172,350,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230334,LOS LEONES,131230205,FRANCISCO BILBAO, ,FRANCISCO BILBAO - LOS LEONES,LOS LEONES @ FRANCISCO BILBAO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7859220.7600459,-3956745.17121624,351,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200569,PROFE JUAN GOMEZ MILLAS, , ,2960,- PROFE JUAN GOMEZ MILLAS,2960 PROFE JUAN GOMEZ MILLAS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859218.329525,-3953603.01528657,352,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230334,LOS LEONES,131230377,MARIATEGUI, ,LOS LEONES - MARIATEGUI,LOS LEONES @ MARIATEGUI,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7859209.43486772,-3955141.94667287,353,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200674,SIMON BOLIVAR,131200691,SUECIA, ,SIMON BOLIVAR - SUECIA,SIMON BOLIVAR @ SUECIA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7859152.32783825,-3950874.64581466,354,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140055,APOQUINDO,131140355,EL BOSQUE NORTE, ,APOQUINDO - EL BOSQUE NORTE,APOQUINDO @ EL BOSQUE NORTE,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7859134.44291666,-3969347.56830852,355,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102258,ROSSINI, , ,10577,- ROSSINI,10577 ROSSINI,ADOQUIN,0,0,0,1,BICICLETA,PARTICULAR
-7859131.7281776,-3960949.7893563,356,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180334,MACUL,131180548,VICTOR DOMINGO SILVA, ,MACUL - VICTOR DOMINGO SILVA,MACUL @ VICTOR DOMINGO SILVA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7859123.42147852,-3960701.46927892,357,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180045,ANDRES FERNANDEZ COMA, ,ANDRES FERNANDEZ COMA - MACUL,MACUL @ ANDRES FERNANDEZ COMA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859118.0103209,-3973618.80687094,358,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011912,LUIS MATTE LARRAIN,132011730,LOS COHIGUES, ,LOS COHIGUES - LUIS MATTE LARRAIN,LUIS MATTE LARRAIN @ LOS COHIGUES,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859117.1014034,-3960557.45608268,359,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180152,ESC AGRICOLA, ,ESC AGRICOLA - MACUL,MACUL @ ESC AGRICOLA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859113.16970198,-3960487.61719077,360,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180333,LUIS VALENZUELA, ,LUIS VALENZUELA - MACUL,MACUL @ LUIS VALENZUELA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7859090.08065454,-3971553.68172462,361,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010724,EJERCITO LIBERTADOR, , ,3899,- EJERCITO LIBERTADOR,3899 EJERCITO LIBERTADOR,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7859086.80008204,-3959882.46221637,362,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180482,QUILIN, ,MACUL - QUILIN,MACUL @ QUILIN,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7859069.46567674,-3959347.23591479,363,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL, , ,2955,- MACUL,2955 MACUL,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859063.15000655,-3951188.54534483,364,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230168,EL BOSQUE,131230501,TOBALABA, ,EL BOSQUE - TOBALABA,EL BOSQUE @ TOBALABA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7859058.76810115,-3973278.54597381,365,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010728,EL ABRA,132012516,SAGASCA, ,EL ABRA - SAGASCA,EL ABRA @ SAGASCA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7859051.64162329,-3959118.62749341,366,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180309,LOS OLMOS,131180334,MACUL, ,LOS OLMOS - MACUL,LOS OLMOS @ MACUL,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7859017.71484336,-3958348.2754584,367,2,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180504,RODRIGO DE ARAYA, ,MACUL - RODRIGO DE ARAYA,MACUL @ RODRIGO DE ARAYA,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-7858971.74948662,-3951307.4708612,368,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230501,TOBALABA, , ,405,- TOBALABA,405 TOBALABA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7858957.85212898,-3952732.46051285,369,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131230351,LUIS THAYER OJEDA,131230180,EL VERGEL, ,EL VERGEL - LUIS THAYER OJEDA,LUIS THAYER OJEDA @ EL VERGEL,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858915.9895652,-3958366.63709173,370,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180504,RODRIGO DE ARAYA, , ,3265,- RODRIGO DE ARAYA,3265 RODRIGO DE ARAYA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7858910.24002877,-3954027.64748933,371,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230241,HOLANDA,131230140,DIEGO DE ALMAGRO, ,DIEGO DE ALMAGRO - HOLANDA,HOLANDA @ DIEGO DE ALMAGRO,MIXTO,0,1,0,1,BICICLETA,PARTICULAR
-7858887.56684688,-3952992.59913864,372,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,POCURO,131230351,LUIS THAYER OJEDA, ,LUIS THAYER OJEDA - POCURO,POCURO @ LUIS THAYER OJEDA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7858831.20665347,-3951397.02833782,373,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230501,TOBALABA,131230346,LOTA, ,LOTA - TOBALABA,TOBALABA @ LOTA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858792.31601666,-3953348.98471568,374,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230351,LUIS THAYER OJEDA,131230205,FRANCISCO BILBAO, ,FRANCISCO BILBAO - LUIS THAYER OJEDA,LUIS THAYER OJEDA @ FRANCISCO BILBAO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858779.12184621,-3961718.74820156,375,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180495,RAMON TORO IBANEZ, ,MACUL - RAMON TORO IBANEZ,MACUL @ RAMON TORO IBANEZ,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858762.74130872,-3950198.19554782,376,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131141094,ROSARIO ORREGO,131140947,PDTE RIESCO, ,PDTE RIESCO - ROSARIO ORREGO,ROSARIO ORREGO @ PDTE RIESCO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7858754.61391037,-3955859.8850449,377,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131200285,IRARRAZAVAL,131200278,HOLANDA, ,HOLANDA - IRARRAZAVAL,IRARRAZAVAL @ HOLANDA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858743.78338595,-3952948.84479954,378,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,POCURO,131230236,HERNANDO DE AGUIRRE, ,HERNANDO DE AGUIRRE - POCURO,POCURO @ HERNANDO DE AGUIRRE,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7858703.34311437,-3973997.40593609,379,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132011817,LOS MANIOS,132010724,EJERCITO LIBERTADOR, ,EJERCITO LIBERTADOR - LOS MANIOS,LOS MANIOS @ EJERCITO LIBERTADOR,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858564.49898285,-3953909.61325523,380,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230351,LUIS THAYER OJEDA,131230140,DIEGO DE ALMAGRO, ,DIEGO DE ALMAGRO - LUIS THAYER OJEDA,LUIS THAYER OJEDA @ DIEGO DE ALMAGRO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7858562.92862489,-3973528.09310825,381,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132012071,OBPO ENRIQUE ALVEAR,132011912,LUIS MATTE LARRAIN, ,LUIS MATTE LARRAIN - OBPO ENRIQUE ALVEAR,OBPO ENRIQUE ALVEAR @ LUIS MATTE LARRAIN,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858537.33627508,-3957247.80819447,382,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200100,CAP IGNACIO CARRERA PINTO, , ,1025,- CAP IGNACIO CARRERA PINTO,1025 CAP IGNACIO CARRERA PINTO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858515.55308951,-3962134.53345718,383,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180138,EL LIBANO,131180334,MACUL, ,EL LIBANO - MACUL,EL LIBANO @ MACUL,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-7858513.10074419,-3957154.37519816,384,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200100,CAP IGNACIO CARRERA PINTO,131200256,GRECIA, ,CAP IGNACIO CARRERA PINTO - GRECIA,CAP IGNACIO CARRERA PINTO @ GRECIA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858507.44311065,-3953633.68353573,385,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230236,HERNANDO DE AGUIRRE,131230231,GUILLERMO ACUNA, ,GUILLERMO ACUNA - HERNANDO DE AGUIRRE,HERNANDO DE AGUIRRE @ GUILLERMO ACUNA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7858499.3564579,-3973316.34523412,386,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132012364,PUYARAL,132010698,DIGUILLIN, ,DIGUILLIN - PUYARAL,PUYARAL @ DIGUILLIN,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7858462.17813798,-3952861.39395908,387,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,POCURO,131230059,AUGUSTO OVALLE CASTILLO, ,AUGUSTO OVALLE CASTILLO - POCURO,POCURO @ AUGUSTO OVALLE CASTILLO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7858400.62483104,-3974280.30382102,388,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132011450,LA PRIMAVERA, , ,1130,- LA PRIMAVERA,1130 LA PRIMAVERA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858348.30185716,-3951783.13955966,389,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140830,MARIANO SANCHEZ FONTECILLA,131141111,SAN GABRIEL, ,MARIANO SANCHEZ FONTECILLA - SAN GABRIEL,MARIANO SANCHEZ FONTECILLA @ SAN GABRIEL,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7858330.57991802,-3952821.21015785,390,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131230259,JORGE MATTE INT,131230433,POCURO, ,JORGE MATTE INT - POCURO,JORGE MATTE INT @ POCURO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7858330.26116118,-3950141.23498426,391,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131140947,PDTE RIESCO,131140379,EL GOLF, ,EL GOLF - PDTE RIESCO,PDTE RIESCO @ EL GOLF,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7858316.32075535,-3961760.8986748,392,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180129,DR AMADOR NEGHME RODRIGUEZ,131180138,EL LIBANO, ,DR AMADOR NEGHME RODRIGUEZ - EL LIBANO,DR AMADOR NEGHME RODRIGUEZ @ EL LIBANO,ASFALTO,1,0,0,0,BICICLETA,PARTICULAR
-7858313.47777273,-3950381.60920877,393,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131140550,ISIDORA GOYENECHEA,131140379,EL GOLF, ,EL GOLF - ISIDORA GOYENECHEA,ISIDORA GOYENECHEA @ EL GOLF,ADOQUIN,0,0,1,0,BICICLETA,PARTICULAR
-7858313.41530279,-3972641.77508595,394,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132011093,GABRIELA PONIENTE,132011336,JUAN DE DIOS MALEBRAN, ,GABRIELA PONIENTE - JUAN DE DIOS MALEBRAN,GABRIELA PONIENTE @ JUAN DE DIOS MALEBRAN,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858296.4774414,-3958553.17848876,395,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180530,STA JULIA,131180337,MANUEL SANCHEZ, ,MANUEL SANCHEZ - STA JULIA,STA JULIA @ MANUEL SANCHEZ,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7858276.81813344,-3958359.14349189,396,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180504,RODRIGO DE ARAYA,131180530,STA JULIA, ,RODRIGO DE ARAYA - STA JULIA,RODRIGO DE ARAYA @ STA JULIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7858233.84592745,-3967002.77046482,397,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102663,VICUNA MACKENNA, , ,9020,- VICUNA MACKENNA,9020 VICUNA MACKENNA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7858199.61871119,-3954987.87763156,398,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200674,SIMON BOLIVAR,131200066,BROWN NORTE, ,BROWN NORTE - SIMON BOLIVAR,SIMON BOLIVAR @ BROWN NORTE,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7858145.82148693,-3967161.07256327,399,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102663,VICUNA MACKENNA,131100774,ENRIQUE OLIVARES, ,ENRIQUE OLIVARES - VICUNA MACKENNA,VICUNA MACKENNA @ ENRIQUE OLIVARES,CONCRETO,1,0,0,0,BICICLETA,PARTICULAR
-7858113.25092524,-3963250.17826089,400,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131100064,AMERICO VESPUCIO,131100562,DEPARTAMENTAL, ,AMERICO VESPUCIO - DEPARTAMENTAL,AMERICO VESPUCIO @ DEPARTAMENTAL,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7857995.91567222,-3953397.5286923,401,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131230140,DIEGO DE ALMAGRO,131230459,REP DE CUBA, ,DIEGO DE ALMAGRO - REP DE CUBA,DIEGO DE ALMAGRO @ REP DE CUBA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7857964.97533551,-3967660.69787344,402,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102663,VICUNA MACKENNA,131102434,STA AMALIA, ,STA AMALIA - VICUNA MACKENNA,VICUNA MACKENNA @ STA AMALIA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7857926.51498039,-3963299.17145627,403,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131100561,DEPARTAMENTAL,131101085,LA FLORIDA, ,DEPARTAMENTAL - LA FLORIDA,DEPARTAMENTAL @ LA FLORIDA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7857920.04253469,-3972859.34166791,404,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012006,MIGUEL ANGEL,132012432,RIMBAUD, ,MIGUEL ANGEL - RIMBAUD,MIGUEL ANGEL @ RIMBAUD,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7857894.07166114,-3975468.12685142,405,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,132011206,INDEPENDENCIA, , ,207,- INDEPENDENCIA,207 INDEPENDENCIA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7857874.94464907,-3953189.48209513,406,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230294,LAS AMAPOLAS,131230205,FRANCISCO BILBAO, ,FRANCISCO BILBAO - LAS AMAPOLAS,LAS AMAPOLAS @ FRANCISCO BILBAO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7857873.40172181,-3960066.63766926,407,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180482,QUILIN,131180178,IRAN, ,IRAN - QUILIN,QUILIN @ IRAN,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7857855.37083682,-3961317.22642185,408,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180519,SAN VICENTE DE PAUL, , ,0,- SAN VICENTE DE PAUL,0 SAN VICENTE DE PAUL,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7857836.65118077,-3975452.31777216,409,2,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132011206,INDEPENDENCIA,132011336,JUAN DE DIOS MALEBRAN, ,INDEPENDENCIA - JUAN DE DIOS MALEBRAN,INDEPENDENCIA @ JUAN DE DIOS MALEBRAN,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7857797.18009416,-3952657.76490479,410,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230433,POCURO,131230343,LOS PENSAMIENTOS, ,LOS PENSAMIENTOS - POCURO,POCURO @ LOS PENSAMIENTOS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7857786.60225261,-3965372.82438708,411,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131102659,VICENTE VALDES,131100979,INES DE SUAREZ, ,INES DE SUAREZ - VICENTE VALDES,VICENTE VALDES @ INES DE SUAREZ,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7857764.63996654,-3968369.15716108,412,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102663,VICUNA MACKENNA,131101409,LOS ALAMOS, ,LOS ALAMOS - VICUNA MACKENNA,VICUNA MACKENNA @ LOS ALAMOS,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7857742.59658969,-3958436.15232249,413,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180088,CAP IGNACIO CARRERA PINTO, , ,0,- CAP IGNACIO CARRERA PINTO,0 CAP IGNACIO CARRERA PINTO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
