X,Y,FID,DIR_GEOCOD,LAT,LNG,VAL_COM,Año,Cód_Regi,Región,Comuna,Zona,Calle_Uno,Calle_Dos,Número,Direccion,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7864642.73167149,-3951380.97305559,31,"Dr. Raimundo Charlin & Santos Dumont, Recoleta, Región Metropolitana, Chile",-33.4214652,-70.6492877,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,SANTOS DUMONT,DR RAIMUNDO CHARLIN,0,SANTOS DUMONT-DR RAIMUNDO CHARLIN,0,0,0,1,BICICLETA,0,0,0,1,1
-7864641.06187912,-3954546.21082752,32,"Serrano 63, Of 68, Santiago, Región Metropolitana, Chile",-33.445194,-70.6492727,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MARIN,GUAYAQUIL,0,MARIN-GUAYAQUIL,0,0,0,1,BICICLETA,0,0,0,1,1
-7864624.57546253,-3956477.64879639,33,"Avenida Manuel Antonio Matta & San Diego, Santiago, Región Metropolitana, Chile",-33.4596702,-70.6491246,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN DIEGO,MANUEL ANTONIO MATTA,0,SAN DIEGO-MANUEL ANTONIO MATTA,0,0,0,1,BICICLETA,0,0,0,1,2
-7864588.24078073,-3955382.19108696,34,"Santa Isabel & Arturo Prat, Santiago, Región Metropolitana, Chile",-33.45146,-70.6487982,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,ARTURO PRAT,STA ISABEL,0,STA ISABEL-ARTURO PRAT,0,0,0,1,BICICLETA,0,0,0,1,1
-7864567.39064012,-3957673.37479391,35,"Sargento Aldea & San Diego, Santiago, Región Metropolitana, Chile",-33.468631,-70.6486109,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN DIEGO,SGTO ALDEA,0,SGTO ALDEA-SAN DIEGO,0,0,0,1,BICICLETA,0,0,0,1,1
-7864559.36450483,-3957997.70782619,36,"General Gana & San Diego, Santiago, Región Metropolitana, Chile",-33.4710614,-70.6485388,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN DIEGO,GRAL GANA,0,SAN DIEGO-GRAL GANA,0,0,0,0,BICICLETA,0,0,0,0,1
-7864547.67595829,-3958458.76107211,37,"Bío Bío & San Diego, Santiago, Región Metropolitana, Chile",-33.4745162,-70.6484338,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN DIEGO,BIO BIO,0,SAN DIEGO-BIO BIO,0,0,0,1,BICICLETA,0,0,0,1,1
-7864537.44569709,-3953615.51004135,38,"San Antonio & Merced, Santiago, Región Metropolitana, Chile",-33.4382175,-70.6483419,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MERCED,SAN ANTONIO,0,SAN ANTONIO-MERCED,0,0,0,1,BICICLETA,0,0,0,1,1
-7864501.79006419,-3953926.41567807,39,"San Antonio & Agustinas, Santiago, Región Metropolitana, Chile",-33.4405481,-70.6480216,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN ANTONIO,AGUSTINAS,0,SAN ANTONIO-AGUSTINAS,0,0,0,1,BICICLETA,0,0,0,1,1
-7864462.49428394,-3954258.4880233,40,"Avenida Libertador Bernardo O'Higgins & San Antonio, Santiago, Región Metropolitana, Chile",-33.4430373,-70.6476686,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN ANTONIO,LIBER BERNARDO O'HIGGINS,0,SAN ANTONIO-LIBER BERNARDO O'HIGGINS,0,0,0,1,BICICLETA,0,0,0,1,1
-7864458.84300464,-3948178.77242075,41,"C. Uno, Recoleta, Región Metropolitana, Chile",-33.3974527,-70.6476358,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,CALLE 1,LA SERENA,0,LA SERENA-CALLE 1,1,1,0,0,BICICLETA,1,1,0,0,1
-7864445.74070057,-3953135.02744852,42,"Esmeralda & Enrique Mac Iver, Santiago, Región Metropolitana, Chile",-33.4346156,-70.6475181,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MAC IVER,ESMERALDA,0,MAC IVER-ESMERALDA,0,0,0,2,BICICLETA,0,0,0,1,1
-7864443.33619956,-3952662.27466654,43,"Av. Recoleta & Antonia López de Bello, Recoleta, Región Metropolitana, Chile",-33.4310715,-70.6474965,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,RECOLETA,ANTONIA LOPEZ DE BELLO,0,RECOLETA-ANTONIA LOPEZ DE BELLO,0,0,0,1,BICICLETA,0,0,0,1,1
-7864392.1960255,-3954984.93950543,44,"San Francisco & Eleuterio Ramírez, Santiago, Región Metropolitana, Chile",-33.4484825,-70.6470371,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,ELEUTERIO RAMIREZ,SAN FRANCISCO,0,SAN FRANCISCO-ELEUTERIO RAMIREZ,0,1,0,0,BICICLETA,0,1,0,0,1
-7864387.86569731,-3954743.37985467,45,"San Francisco & Tarapacá, Santiago, Región Metropolitana, Chile",-33.4466719,-70.6469982,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,TARAPACA,SAN FRANCISCO,0,TARAPACA-SAN FRANCISCO,0,0,0,0,BICICLETA,0,0,0,0,1
-7864369.73175226,-3954286.69033184,46,"Av Libertador Bernardo O'Higgins 776, Santiago, Región Metropolitana, Chile",-33.4432487,-70.6468353,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,BRASIL,LIBER BERNARDO O'HIGGINS,0,LIBER BERNARDO O'HIGGINS-BRASIL,0,1,1,0,BICICLETA,0,1,0,0,2
-7864363.7093678,-3952345.12053937,47,"Avenida Recoleta & Dávila Baeza, Recoleta, Región Metropolitana, Chile",-33.4286938,-70.6467812,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,RECOLETA,DAVILA BAEZA,0,RECOLETA-DAVILA BAEZA,0,0,0,1,BICICLETA,0,0,0,0,1
-7864356.39567726,-3952314.02851129,48,"Avenida Recoleta & Eusebio Lillo, Recoleta, Región Metropolitana, Chile",-33.4284607,-70.6467155,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,EUSEBIO LILLO,RECOLETA,0,RECOLETA-EUSEBIO LILLO,0,0,0,1,BICICLETA,0,0,0,1,1
-7864351.44195992,-3955621.57593864,49,"San Francisco 665, Santiago, Región Metropolitana, Chile",-33.4532542,-70.646671,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN FRANCISCO, ,665,"SAN FRANCISCO  665, SANTIAGO",1,0,0,0,BICICLETA,1,0,0,0,1
-7864246.4676801,-3948654.3024262,50,"Fray Luis de La Pena 2769, Recoleta, Región Metropolitana, Chile",-33.401019,-70.645728,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,FRAY LUIS DE LA PENA, ,2769,"FRAY LUIS DE LA PENA  2769, RECOLETA",0,0,0,1,BICICLETA,0,0,0,1,1
-7864205.37965606,-3967982.52662585,51,"Avenida La Bandera & Vicuña Mackenna, Santiago, San Ramón, Región Metropolitana, Chile",-33.5458496,-70.6453589,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,LA BANDERA,VICUNA MACKENNA,0,VICUNA MACKENNA-LA BANDERA,0,0,0,1,BICICLETA,0,0,0,1,1
-7864159.49376194,-3963915.07330754,52,"Sebastopol & León Tolstoi, San Miguel, Región Metropolitana, Chile",-33.5153914,-70.6449467,1,2020,13,REGION METROPOLITANA,SAN MIGUEL,URBANA,SEBASTOPOL,LEON TOLSTOI,0,SEBASTOPOL-LEON TOLSTOI,0,0,0,0,BICICLETA,0,0,0,0,1
-7864156.22096892,-3946812.16063993,53,"Alfredo Rosende 823, Recoleta, Región Metropolitana, Chile",-33.3872028,-70.6449173,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,ALFREDO ROSENDE,LOS ZAPADORES,0,LOS ZAPADORES-ALFREDO ROSENDE,0,0,0,1,BICICLETA,0,0,0,1,1
-7864156.06512163,-3954172.74755747,54,"Avenida Libertador Bernardo O'Higgins & Miraflores, Santiago, Región Metropolitana, Chile",-33.4423946,-70.6449159,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O'HIGGINS,MIRAFLORES,0,MIRAFLORES-LIBER BERNARDO O'HIGGINS,0,0,0,0,BICICLETA,0,0,0,0,1
-7864052.21516867,-3955625.5119142,55,"Av. 10 de Julio Huamachuco, Santiago, Región Metropolitana, Chile",-33.4532837,-70.643983,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN CAMILO,10 DE JULIO HUAMACHUCO,0,SAN CAMILO-10 DE JULIO HUAMACHUCO,0,0,0,0,BICICLETA,0,0,0,0,1
-7864019.08648821,-3954894.23063707,56,"Marín & San Isidro, Santiago, Región Metropolitana, Chile",-33.4478026,-70.6436854,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MARIN,SAN ISIDRO,0,SAN ISIDRO-MARIN,0,0,0,1,BICICLETA,0,0,0,1,1
-7864012.5297702,-3955958.87389129,57,"Coquimbo & Sta. Rosa, Santiago, Región Metropolitana, Chile",-33.4557822,-70.6436265,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,COQUIMBO,STA ROSA,0,STA ROSA-COQUIMBO,0,0,0,0,BICICLETA,0,0,0,0,1
-7864010.03621361,-3953366.33532731,58,"José Miguel de La Barra 508, Santiago, Región Metropolitana, Chile",-33.4363496,-70.6436041,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,GAY,MANUEL RODRIGUEZ,0,MANUEL RODRIGUEZ-GAY,0,2,0,0,BICICLETA,0,2,0,0,2
-7863990.54417077,-3968016.29207677,59,"Vicuña Mackenna & Almirante Latorre, Santiago, San Ramón, Región Metropolitana, Chile",-33.5461024,-70.643429,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,VICUÑA MACKENNA,ALMTE LATORRE,0,VICUÑA MACKENNA-ALMTE LATORRE,0,0,0,1,BICICLETA,0,0,0,1,1
-7863959.9981025,-3949279.21610493,60,"Avenida Einstein & Lircay, Recoleta, Región Metropolitana, Chile",-33.4057054,-70.6431546,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,EINSTEIN,LIRCAY,0,LIRCAY-EINSTEIN,0,0,0,0,BICICLETA,0,0,0,0,1
-7863952.69554391,-3948087.23683468,61,"Dorsal, Recoleta, Región Metropolitana, Chile",-33.3967662,-70.643089,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,DORSAL,AMERICO VESPUCIO,0,DORSAL-AMERICO VESPUCIO,0,0,0,1,BICICLETA,0,0,0,1,1
-7863951.84951578,-3949080.39324957,62,"Avenida Recoleta & Víctor Cuccuini, Recoleta, Región Metropolitana, Chile",-33.4042144,-70.6430814,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,RECOLETA,VICTOR CUCCUINI,0,VICTOR CUCCUINI-RECOLETA,0,0,0,1,BICICLETA,0,0,0,1,1
-7863947.79748631,-3949249.41246151,63,"Av. Recoleta 2309, Recoleta, Región Metropolitana, Chile",-33.4054819,-70.643045,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,RECOLETA, ,2309,"RECOLETA  2309, RECOLETA",0,0,0,1,BICICLETA,0,0,0,1,1
-7863921.83778105,-3953142.87103098,64,"Cardenal José María Caro & Loreto, Santiago, Región Metropolitana, Chile",-33.4346744,-70.6428118,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LORETO,CARD JOSE MARIA CARO,0,LORETO-CARD JOSE MARIA CARO,0,0,1,0,BICICLETA,0,0,1,0,1
-7863919.64478709,-3948263.28180919,65,"Avenida Recoleta & Federico Hegel, Recoleta, Región Metropolitana, Chile",-33.3980865,-70.6427921,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,RECOLETA,FEDERICO HEGEL,0,RECOLETA-FEDERICO HEGEL,0,0,1,0,BICICLETA,0,0,1,0,1
-7863888.78702424,-3968522.03769202,66,"Las Calandrias & Riquelme, Santiago, San Ramón, Región Metropolitana, Chile",-33.5498888,-70.6425149,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,RIQUELME,LAS CALANDRIAS,0,RIQUELME-LAS CALANDRIAS,0,0,1,0,BICICLETA,0,0,1,0,1
-7863859.5879218,-3954855.80732728,67,"Marín & Carmen, Santiago, Región Metropolitana, Chile",-33.4475146,-70.6422526,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MARIN,CARMEN,0,MARIN-CARMEN,0,1,0,0,BICICLETA,0,1,0,0,1
-7863856.03683005,-3966870.03162901,68,"Carlos Dávila & Ecuador, Santiago, San Ramón, Región Metropolitana, Chile",-33.53752,-70.6422207,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,CARLOS DAVILA,ECUADOR,0,ECUADOR-CARLOS DAVILA,0,1,0,0,BICICLETA,0,0,0,0,1
-7863855.38004504,-3965692.32963235,69,"Rivadavia & Montt, Santiago, San Ramón, Región Metropolitana, Chile",-33.5287013,-70.6422148,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,RIVADAVIA,MONTT,0,RIVADAVIA-MONTT,0,1,0,0,BICICLETA,0,1,0,0,1
-7863844.28149182,-3951517.64220674,70,"Tabaré & Santos Dumont, Recoleta, Región Metropolitana, Chile",-33.4224899,-70.6421151,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,TABARE,SANTOS DUMONT,0,TABARE-SANTOS DUMONT,0,0,0,1,BICICLETA,0,0,0,1,1
-7863833.62821655,-3958560.96182889,71,"Placer & Santa Rosa, Santiago, Región Metropolitana, Chile",-33.475282,-70.6420194,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,PLACER,STA ROSA,0,STA ROSA-PLACER,0,0,0,0,BICICLETA,0,0,0,0,1
-7863831.70238936,-3918753.27883331,72,"Cam. Termas de Colina, Colina, Región Metropolitana, Chile",-33.1764879,-70.6420021,1,2020,13,REGION METROPOLITANA,COLINA,RURAL,CAMINO TERMAS DE COLINA, ,1000,"CAMINO TERMAS DE COLINA  1000, COLINA",0,0,0,1,BICICLETA,0,0,0,1,1
-7863803.41610675,-3959036.74506728,73,"Rivas & Santa Rosa, San Joaquín, Región Metropolitana, Chile",-33.478847,-70.641748,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,RIVAS,STA ROSA,0,STA ROSA-RIVAS,0,0,0,1,BICICLETA,0,0,0,1,1
-7863784.11330705,-3955588.04681792,74,"Av. 10 de Julio Huamachuco 556, Santiago, Región Metropolitana, Chile",-33.4530029,-70.6415746,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,10 DE JULIO HUAMACHUCO, ,556,"10 DE JULIO HUAMACHUCO  556, SANTIAGO",0,0,0,1,BICICLETA,0,0,0,1,1
-7863779.39336064,-3955166.93307118,75,"Santa Isabel & Carmen, Santiago, Región Metropolitana, Chile",-33.4498466,-70.6415322,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,STA ISABEL,CARMEN,0,STA ISABEL-CARMEN,0,0,0,1,BICICLETA,0,0,0,1,1
-7863710.55338753,-3968552.47877144,76,"Riquelme & Aurora de Chile, Santiago, San Ramón, Región Metropolitana, Chile",-33.5501167,-70.6409138,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,AURORA DE CHILE,RIQUELME,0,RIQUELME-AURORA DE CHILE,0,0,1,1,BICICLETA,0,0,0,1,1
-7863707.42530984,-3950748.19736926,77,"Puma & Unión, Recoleta, Región Metropolitana, Chile",-33.4167207,-70.6408857,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,UNION,PUMA,0,UNION-PUMA,0,0,0,0,BICICLETA,0,0,0,0,1
-7863685.22820336,-4006616.30037969,78,"Cam. Padre Hurtado & Sta. Teresa, Huelquen, Paine, Región Metropolitana, Chile",-33.8346141,-70.6406863,1,2020,13,REGION METROPOLITANA,PAINE,RURAL,CAMINO PADRE HURTADO,SANTA TERESA,0,SANTA TERESA-CAMINO PADRE HURTADO,0,0,0,1,BICICLETA,0,0,0,1,1
-7863661.03847803,-3955695.05215095,79,"Copiapó & Carmen, Santiago, Región Metropolitana, Chile",-33.4538049,-70.640469,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,CARMEN,COPIAPO,0,COPIAPO-CARMEN,0,0,0,0,BICICLETA,0,0,0,0,1
-7863656.41871915,-3960805.60258817,80,"Álvarez de Toledo & Santa Rosa, San Miguel, Región Metropolitana, Chile",-33.4920996,-70.6404275,2,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,STA ROSA,ALVAREZ DE TOLEDO,0,STA ROSA-ALVAREZ DE TOLEDO,0,2,0,3,BICICLETA,0,2,0,0,2
-7863629.15657586,-3955870.79921699,81,"Coquimbo & Carmen, Santiago, Región Metropolitana, Chile",-33.4551221,-70.6401826,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,CARMEN,COQUIMBO,0,COQUIMBO-CARMEN,0,0,0,0,BICICLETA,0,0,0,0,1
-7863540.57965704,-3968325.07422784,82,"Alpatacal & Independencia, Santiago, San Ramón, Región Metropolitana, Chile",-33.5484142,-70.6393869,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,ALPATACAL,INDEPENDENCIA,0,INDEPENDENCIA-ALPATACAL,0,1,0,0,BICICLETA,0,1,0,0,1
-7863502.59744678,-3962394.38286968,83,"Piramide & Santa Rosa, San Miguel, Región Metropolitana, Chile",-33.5040013,-70.6390457,2,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,STA ROSA,PIRAMIDE,0,STA ROSA-PIRAMIDE,0,0,0,1,BICICLETA,0,0,0,1,2
-7863502.11877297,-3955078.95781659,84,"Lira & Santa Isabel, Santiago, Región Metropolitana, Chile",-33.4491872,-70.6390414,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,STA ISABEL,LIRA,0,STA ISABEL-LIRA,0,0,0,0,BICICLETA,0,0,0,0,1
-7863490.02947627,-3953260.23193528,85,"Purísima & Cardenal José María Caro, Santiago, Región Metropolitana, Chile",-33.4355542,-70.6389328,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,CARD JOSE MARIA CARO,PURISIMA,0,PURISIMA-CARD JOSE MARIA CARO,0,1,0,0,BICICLETA,0,1,0,0,1
-7863483.89577232,-3954094.7452302,86,"Marcoleta & Avenida Portugal, Santiago, Región Metropolitana, Chile",-33.4418099,-70.6388777,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,PORTUGAL,MARCOLETA,0,PORTUGAL-MARCOLETA,0,0,1,0,BICICLETA,0,0,1,0,1
-7863462.15507577,-3953135.5076677,87,"Purísima & Bellavista, Recoleta, Región Metropolitana, Chile",-33.4346192,-70.6386824,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,BELLAVISTA,PURISIMA,0,PURISIMA-BELLAVISTA,0,1,0,0,BICICLETA,0,1,0,0,1
-7863431.73145894,-3950620.53944921,88,"PB169-Avenida Perú / Esq. Desiderio Lemus, Recoleta, Región Metropolitana, Chile",-33.4157635,-70.6384091,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,PERU,DESIDERIO LEMUS,0,PERU-DESIDERIO LEMUS,0,0,0,2,BICICLETA,0,0,0,2,2
-7863403.077822,-3954845.85464354,89,"Angamos 360, Santiago, Región Metropolitana, Chile",-33.44744,-70.6381517,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,ANGAMOS, ,360,"ANGAMOS  360, SANTIAGO",0,0,0,1,BICICLETA,0,0,0,1,1
-7863320.62347517,-3947430.53520794,90,"José Santos Ossa, Recoleta, Región Metropolitana, Chile",-33.3918409,-70.637411,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,HEROE JOSE GERONIMO JIMENEZ,FARINA,0,HEROE JOSE GERONIMO JIMENEZ-FARINA,0,0,0,0,BICICLETA,0,0,0,0,1
-7863295.29829102,-3955987.06700171,91,"Lira & Porvenir, Santiago, Región Metropolitana, Chile",-33.4559935,-70.6371835,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIRA,PORVENIR,0,PORVENIR-LIRA,0,1,0,0,BICICLETA,0,1,0,0,1
-7863289.05326759,-3953170.52370339,92,"Ernesto Pinto Lagarrigue & Bellavista, Recoleta, Región Metropolitana, Chile",-33.4348817,-70.6371274,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,BELLAVISTA,ERNESTO PINTO LAGARRIGUE,0,ERNESTO PINTO LAGARRIGUE-BELLAVISTA,0,0,0,1,BICICLETA,0,0,0,1,1
-7863273.12344846,-3950018.49101611,93,"Av. El Salto & Dr. Ostornol, Recoleta, Región Metropolitana, Chile",-33.4112491,-70.6369843,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,EL SALTO,DR OSTORNOL,0,EL SALTO-DR OSTORNOL,0,1,0,1,BICICLETA,0,1,0,1,3
-7863240.59589324,-3968145.39775373,94,"Vicuña Mackenna & Pedro Aguirre Cerda, Santiago, San Ramón, Región Metropolitana, Chile",-33.547069,-70.6366921,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,VICUÑA MACKENNA,PEDRO AGUIRRE CERDA,0,VICUÑA MACKENNA-PEDRO AGUIRRE CERDA,0,0,1,0,BICICLETA,0,0,1,0,2
-7863235.97613438,-3969543.81457064,95,"Venancia Leiva & Guacolda, Santiago, San Ramón, Región Metropolitana, Chile",-33.5575381,-70.6366506,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,GUACOLDA,VENANCIA LEIVA,0,VENANCIA LEIVA-GUACOLDA,0,0,0,1,BICICLETA,0,0,0,1,1
-7863233.73861262,-3949954.59922261,96,"Av. El Salto 1899, Recoleta, Región Metropolitana, Chile",-33.41077,-70.6366305,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,EL SALTO,MEXICO,0,MEXICO-EL SALTO,0,0,0,1,BICICLETA,0,0,0,1,2
-7863230.98902119,-3968377.94121037,97,"Alpatacal & Pedro Aguirre Cerda, Santiago, San Ramón, Región Metropolitana, Chile",-33.54881,-70.6366058,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,PEDRO AGUIRRE CERDA,ALPATACAL,0,PEDRO AGUIRRE CERDA-ALPATACAL,0,1,0,0,BICICLETA,0,1,0,0,1
-7863158.14154641,-3954669.49610821,98,"Avenida Portugal & Marín, Santiago, Región Metropolitana, Chile",-33.4461181,-70.6359514,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MARIN,PORTUGAL,0,PORTUGAL-MARIN,0,0,0,1,BICICLETA,0,0,0,1,1
-7863151.47350892,-3969559.27021995,99,"Venancia Leiva & Arturo Prat, Santiago, San Ramón, Región Metropolitana, Chile",-33.5576538,-70.6358915,1,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,VENANCIA LEIVA,ARTURO PRAT,0,VENANCIA LEIVA-ARTURO PRAT,0,0,0,2,BICICLETA,0,0,0,1,1
-7863105.36497583,-3965721.90859785,100,"Linares & Sta. Rosa, La Granja, San Ramón, Región Metropolitana, Chile",-33.5289228,-70.6354773,2,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA,LINARES,0,STA ROSA-LINARES,1,0,0,0,BICICLETA,1,0,0,0,2
-7863098.44090351,-3953277.02646071,101,"Pío Nono & Avenida Santa María, Recoleta, Región Metropolitana, Chile",-33.4356801,-70.6354151,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,PIO NONO,STA MARIA,0,STA MARIA-PIO NONO,0,0,0,1,BICICLETA,0,0,0,1,1
-7863094.77849225,-3953360.73265971,102,"Pío Nono & Avenida Andrés Bello, Providencia, Santiago, Región Metropolitana, Chile",-33.4363076,-70.6353822,2,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,ANDRES BELLO,PIO NONO,0,PIO NONO-ANDRES BELLO,0,0,0,0,BICICLETA,0,0,0,0,1
-7863091.59475483,-3962800.21985351,103,"Avenida Departamental & Diego de Meza, San Joaquín, Región Metropolitana, Chile",-33.5070412,-70.6353536,1,2020,13,REGION METROPOLITANA,SAN JOAQUIN,URBANA,DEPARTAMENTAL,DIEGO DE MEZA,0,DIEGO DE MEZA-DEPARTAMENTAL,0,0,0,2,BICICLETA,0,0,0,2,2
-7863088.15498255,-3953424.87002624,104,"Merced & Vicuña Mackenna, Providencia, Santiago, Región Metropolitana, Chile",-33.4367884,-70.6353227,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,VICUÑA MACKENNA,MERCED,0,VICUÑA MACKENNA-MERCED,0,0,0,1,BICICLETA,0,0,0,1,2
-7863064.82241728,-3953485.71281078,105,"Avenida Libertador Bernardo O'Higgins & Vicuña Mackenna, Providencia, Región Metropolitana, Chile",-33.4372445,-70.6351131,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O'HIGGINS,VICUNA MACKENNA,0,VICUNA MACKENNA-LIBER BERNARDO O'HIGGINS,0,0,0,1,BICICLETA,0,0,0,1,1
-7863046.55488884,-3964332.7538326,106,"Maestro Pena & Avenida Lo Ovalle, San Joaquín, Región Metropolitana, Chile",-33.5185196,-70.634949,2,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,LO OVALLE,MAESTRO PENA,0,MAESTRO PENA-LO OVALLE,0,1,1,0,BICICLETA,0,1,1,0,2
-7863000.75805033,-3966837.07084536,107,"San Gregorio & Santa Rosa, Santiago, San Ramón, Región Metropolitana, Chile",-33.5372732,-70.6345376,2,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA,SAN GREGORIO,0,STA ROSA-SAN GREGORIO,0,0,0,2,BICICLETA,0,0,0,1,1
-7862975.25475499,-3953852.31036273,108,"Eulogia Sánchez & Vicuña Mackenna, Providencia, Región Metropolitana, Chile",-33.4399926,-70.6343085,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,VICUÑA MACKENNA,EULOGIA SANCHEZ,0,VICUÑA MACKENNA-EULOGIA SANCHEZ,0,0,0,0,BICICLETA,0,0,0,0,1
-7862967.56257818,-3966856.76984372,109,"San Gregorio 9, La Granja, San Ramón, Región Metropolitana, Chile",-33.5374207,-70.6342394,1,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,9 PONIENTE,SAN GREGORIO,0,SAN GREGORIO-9 PONIENTE,0,0,1,0,BICICLETA,0,0,1,0,1
-7862957.36571282,-3955543.176921,110,"Copiapó & Avenida Portugal, Santiago, Región Metropolitana, Chile",-33.4526666,-70.6341478,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,PORTUGAL,COPIAPO,0,PORTUGAL-COPIAPO,0,0,0,0,BICICLETA,0,0,0,0,1
-7862952.93519708,-3967486.36753689,111,"Av. Américo Vespucio & Sta. Rosa, La Granja, San Ramón, Región Metropolitana, Chile",-33.5421348,-70.634108,2,2020,13,REGION METROPOLITANA,SAN RAMON,URBANA,STA ROSA,AMERICO VESPUCIO,0,STA ROSA-AMERICO VESPUCIO,0,2,0,1,BICICLETA,0,2,0,1,3
-7862950.34145296,-3967336.55433632,112,"Sta. Rosa 8836, La Granja, Región Metropolitana, Chile",-33.5410131,-70.6340847,1,2020,13,REGION METROPOLITANA,LA GRANJA,URBANA,STA ROSA, ,8836,"STA ROSA  8836, LA GRANJA",0,0,0,1,BICICLETA,0,0,0,1,1
-7862899.62429295,-3949346.98467481,113,"Av. Einstein & Av. El Salto, Recoleta, Región Metropolitana, Chile",-33.4062136,-70.6336291,1,2020,13,REGION METROPOLITANA,RECOLETA,URBANA,EINSTEIN,EL SALTO,0,EL SALTO-EINSTEIN,0,0,0,1,BICICLETA,0,0,0,1,2
