X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,Año,Claseaccid,Cód_Regi,Cód_Zona,Zona,Cód_Calle,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7874344.91547496,-3954480.79985433,674,-70.7364439,-33.4447037,REGION METROPOLITANA,13117,LO PRADO,SAN PABLO,GABRIELA MISTRAL,0,"SAN PABLO & GABRIELA MISTRAL, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170415,0,0,0,1,1,1
-7874342.83380048,-4003064.17509677,675,-70.7364252,-33.8081046,REGION METROPOLITANA,13404,PAINE,18 DE SEPTIEMBRE,BERNARDO O'HIGGINS,0,"18 DE SEPTIEMBRE & BERNARDO O'HIGGINS, PAINE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,0,1
-7874251.340311,-3993222.3390877,676,-70.7356033,-33.7346121,REGION METROPOLITANA,13402,BUIN,SAN MARTIN, ,791,"SAN MARTIN 791, BUIN",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,1,0,0,1
-7874237.60348584,-3992894.1353934,677,-70.7354799,-33.7321602,REGION METROPOLITANA,13402,BUIN,SAN MARTIN,ESTADIO,0,"SAN MARTIN & ESTADIO, BUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7874227.98548183,-3993270.71575873,678,-70.7353935,-33.7349735,REGION METROPOLITANA,13402,BUIN,JOSE ALBERTO BRAVO,CALETERA ORIENTE,0,"JOSE ALBERTO BRAVO & CALETERA ORIENTE, BUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,3,2
-7874123.35629244,-3949419.5142859,679,-70.7344536,-33.4067575,REGION METROPOLITANA,13128,RENCA,JOSE MIGUEL INFANTE,PELLUHUE,0,"JOSE MIGUEL INFANTE & PELLUHUE, RENCA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131280326,0,1,0,0,1,1
-7874075.07702928,-3942422.87728289,680,-70.7340199,-33.354274,REGION METROPOLITANA,13125,QUILICURA,LAS TORRES,LO OVALLE,0,"LAS TORRES & LO OVALLE, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250357,0,1,0,0,1,1
-7874006.67120219,-3944500.26448987,681,-70.7334054,-33.3698603,REGION METROPOLITANA,13125,QUILICURA,GUARD RIQUELME,RAIMUNDO ROMO,0,"GUARD RIQUELME & RAIMUNDO ROMO, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250276,0,0,0,0,2,1
-7873981.6799765,-3957779.99907539,682,-70.7331809,-33.46943,REGION METROPOLITANA,13119,MAIPU,GLADYS MARIN,STA CORINA,0,"GLADYS MARIN & STA CORINA, MAIPU",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7873938.37669459,-4003033.05305684,683,-70.7327919,-33.8078723,REGION METROPOLITANA,13404,PAINE,18 DE SEPTIEMBRE, ,6578,"18 DE SEPTIEMBRE 6578, PAINE",CHILE,RANGE_INTERPOLATED,2021,1,13,2,RURAL,0,0,0,0,1,1,1
-7873884.28655401,-3957502.75129922,684,-70.732306,-33.4673524,REGION METROPOLITANA,13119,MAIPU,LOS PAJARITOS, ,27,"LOS PAJARITOS 27, MAIPU",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131192034,0,1,0,1,0,1
-7873684.3010888,-3961733.53149558,685,-70.7305095,-33.499051,REGION METROPOLITANA,13102,CERRILLOS,DR VARGAS SALCEDO,EL UNIVERSO,0,"DR VARGAS SALCEDO & EL UNIVERSO, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020145,0,0,0,1,1,1
-7873666.01129646,-3961577.86586672,686,-70.7303452,-33.4978849,REGION METROPOLITANA,13102,CERRILLOS,EL UNIVERSO,GALILEO,0,"EL UNIVERSO & GALILEO, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020180,0,0,0,1,1,1
-7873634.41882497,-3953756.94132208,687,-70.7300614,-33.4392777,REGION METROPOLITANA,13117,LO PRADO,LAS ENCINAS,LOS COPIHUES,0,"LAS ENCINAS & LOS COPIHUES, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170235,0,1,1,0,0,1
-7873551.71957526,-3942853.57704455,688,-70.7293185,-33.3575057,REGION METROPOLITANA,13125,QUILICURA,LIBER BERNARDO O'HIGGINS,LO MARCOLETA,0,"LIBER BERNARDO O'HIGGINS & LO MARCOLETA, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250368,0,0,0,1,1,1
-7873517.35524846,-3962168.28769523,689,-70.7290098,-33.5023077,REGION METROPOLITANA,13102,CERRILLOS,DIVINO MAESTRO,EL MIRADOR,0,"DIVINO MAESTRO & EL MIRADOR, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020137,0,0,1,0,1,1
-7873460.70475959,-3961690.7602829,690,-70.7285009,-33.4987306,REGION METROPOLITANA,13102,CERRILLOS,14 DE OCTUBRE,DIVINO MAESTRO,0,"14 DE OCTUBRE & DIVINO MAESTRO, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020003,0,0,0,1,1,1
-7873371.76048645,-3997974.60028746,691,-70.7277019,-33.7701068,REGION METROPOLITANA,13402,BUIN,CAMINO EL CERRILLO,CALLEJON 11 DE SEPTIEMBRE,0,"CAMINO EL CERRILLO & CALLEJON 11 DE SEPTIEMBRE, BUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,1,0,1,0,1
-7873309.05421728,-3945254.21791366,692,-70.7271386,-33.3755164,REGION METROPOLITANA,13125,QUILICURA,ISMAEL BRICENO, ,1501,"ISMAEL BRICENO 1501, QUILICURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131250292,0,0,0,1,1,1
-7873294.24872501,-3954910.21370421,693,-70.7270056,-33.4479224,REGION METROPOLITANA,13117,LO PRADO,TERRITORIO ANTARTICO,GRAL JUAN BUENDIA,0,"TERRITORIO ANTARTICO & GRAL JUAN BUENDIA, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170447,0,0,1,0,1,1
-7873272.95330642,-3962690.49200351,694,-70.7268143,-33.5062193,REGION METROPOLITANA,13119,MAIPU,AMERICO VESPUCIO,AMERICO VESPUCIO,0,"AMERICO VESPUCIO & AMERICO VESPUCIO, MAIPU",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131190124,0,0,0,1,1,1
-7873252.6486313,-3945648.62969384,695,-70.7266319,-33.3784751,REGION METROPOLITANA,13125,QUILICURA,LAS TORRES,PEDRO RIVEROS,0,"LAS TORRES & PEDRO RIVEROS, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250357,0,1,0,0,1,1
-7873065.2311366,-3957097.39381101,696,-70.7249483,-33.4643147,REGION METROPOLITANA,13106,ESTACION CENTRAL,CUADRO VERDE,GLADYS MARIN,0,"CUADRO VERDE & GLADYS MARIN, ESTACION CENTRAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131060144,0,0,0,1,1,1
-7872986.72863169,-3937280.23761976,697,-70.7242431,-33.3156776,REGION METROPOLITANA,13302,LAMPA,STA GRACIELA,CALETERA EDUARDO FREI MONTALVA,0,"STA GRACIELA & CALETERA EDUARDO FREI MONTALVA, LAMPA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,1,0,0,1,1
-7872986.0273189,-3960237.31395262,698,-70.7242368,-33.4878421,REGION METROPOLITANA,13102,CERRILLOS,LO ERRAZURIZ,LOS PRESIDENTES,0,"LO ERRAZURIZ & LOS PRESIDENTES, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020294,0,1,0,0,1,1
-7872906.30029959,-3950514.56790703,699,-70.7235206,-33.4149689,REGION METROPOLITANA,13103,CERRO NAVIA,COST SUR,VALDIVIA,0,"COST SUR & VALDIVIA, CERRO NAVIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131030124,0,0,0,0,2,1
-7872865.36812283,-3954411.90727722,700,-70.7231529,-33.4441873,REGION METROPOLITANA,13117,LO PRADO,SAN PABLO,NEPTUNO,0,"SAN PABLO & NEPTUNO, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170415,0,0,0,1,3,2
-7872819.1816661,-3960618.07426073,701,-70.722738,-33.4906947,REGION METROPOLITANA,13102,CERRILLOS,LO ERRAZURIZ,PDTE SALVADOR ALLENDE,0,"LO ERRAZURIZ & PDTE SALVADOR ALLENDE, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020294,0,0,0,2,3,3
-7872764.52379612,-3955971.30927275,702,-70.722247,-33.4558754,REGION METROPOLITANA,13117,LO PRADO,NEPTUNO,GRAL OSCAR BONILLA,0,"NEPTUNO & GRAL OSCAR BONILLA, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170322,0,0,0,1,1,1
-7872750.7981029,-3961247.51887115,703,-70.7221237,-33.4954102,REGION METROPOLITANA,13102,CERRILLOS,LO ERRAZURIZ,PEULLA,0,"LO ERRAZURIZ & PEULLA, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020294,0,1,0,0,1,1
-7872742.58272448,-3957573.65062028,704,-70.7220499,-33.4678837,REGION METROPOLITANA,13106,ESTACION CENTRAL,LAS PARCELAS,CUADRO VERDE,0,"LAS PARCELAS & CUADRO VERDE, ESTACION CENTRAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131060383,0,0,0,1,1,1
-7872722.45616055,-3969358.70906401,705,-70.7218691,-33.5561524,REGION METROPOLITANA,13401,SAN BERNARDO,CHENA,LAS ACACIAS,0,"CHENA & LAS ACACIAS, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010238,0,0,0,1,1,1
-7872671.69447275,-4012794.79458929,706,-70.7214131,-33.8807046,REGION METROPOLITANA,13404,PAINE,EL SAUCE, ,1,"EL SAUCE 1, PAINE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,1,0,0,1
-7872650.23207492,-3943753.1843387,707,-70.7212203,-33.3642554,REGION METROPOLITANA,13125,QUILICURA,LO CRUZAT,DONA LETICIA,0,"LO CRUZAT & DONA LETICIA, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250379,0,0,0,1,1,1
-7872503.0231803,-3995850.00678772,708,-70.7198979,-33.75424,REGION METROPOLITANA,13402,BUIN,TENIENTE MERINO, ,2792,"TENIENTE MERINO 2792, BUIN",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7872466.92226943,-3944110.61024757,709,-70.7195736,-33.366937,REGION METROPOLITANA,13125,QUILICURA,MANUEL ANTONIO MATTA,LAS TORRES,0,"MANUEL ANTONIO MATTA & LAS TORRES, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250482,0,0,0,0,2,1
-7872465.25247707,-3960688.80581362,710,-70.7195586,-33.4912246,REGION METROPOLITANA,13102,CERRILLOS,CERRILLOS,SALOMON SACK,0,"CERRILLOS & SALOMON SACK, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020101,0,0,0,1,1,1
-7872295.24535073,-3962516.02967119,711,-70.7180314,-33.5049125,REGION METROPOLITANA,13102,CERRILLOS,EL MIRADOR,DON ORIONE,0,"EL MIRADOR & DON ORIONE, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020169,0,0,0,1,1,1
-7872284.29151284,-3952399.32837619,712,-70.717933,-33.4291002,REGION METROPOLITANA,13126,QUINTA NORMAL,ESPECH,JANEQUEO,0,"ESPECH & JANEQUEO, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260133,0,0,0,1,1,1
-7872275.6865162,-3954599.25495569,713,-70.7178557,-33.4455916,REGION METROPOLITANA,13117,LO PRADO,PARDO VILLALON,REINA MAUD,0,"PARDO VILLALON & REINA MAUD, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170339,0,1,0,0,1,1
-7872178.44894099,-3976287.11578577,714,-70.7169822,-33.6080033,REGION METROPOLITANA,13401,SAN BERNARDO,PDTE JORGE ALESSANDRI RODRIGUEZ,CAMINO CATEMITO,0,"PDTE JORGE ALESSANDRI RODRIGUEZ & CAMINO CATEMITO, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010885,0,0,0,1,1,1
-7872060.4614127,-3952759.31540126,715,-70.7159223,-33.431799,REGION METROPOLITANA,13126,QUINTA NORMAL,JOSE JOAQUIN PEREZ,SAMUEL IZQUIERDO,0,"JOSE JOAQUIN PEREZ & SAMUEL IZQUIERDO, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260174,0,0,1,1,0,1
-7872022.91334845,-3962569.95144075,716,-70.715585,-33.5053164,REGION METROPOLITANA,13102,CERRILLOS,EL MIRADOR,VALDIVIESO,0,"EL MIRADOR & VALDIVIESO, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020169,0,0,0,1,1,1
-7871982.88285956,-3975810.58091688,717,-70.7152254,-33.604438,REGION METROPOLITANA,13401,SAN BERNARDO,ENRIQUE MADRID OSORIO,EYZAGUIRRE,0,"ENRIQUE MADRID OSORIO & EYZAGUIRRE, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010387,0,0,1,0,1,1
-7871965.70626214,-3956187.10262905,718,-70.7150711,-33.4574927,REGION METROPOLITANA,13117,LO PRADO,LOS PAJARITOS,LOS MAITENES,0,"LOS PAJARITOS & LOS MAITENES, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170280,0,0,1,0,1,1
-7871898.56947724,-3954575.09423235,719,-70.714468,-33.4454105,REGION METROPOLITANA,13117,LO PRADO,PORTALES,SCALA,0,"PORTALES & SCALA, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170355,0,1,0,0,1,1
-7871858.91747462,-3970828.41398829,720,-70.7141118,-33.567154,REGION METROPOLITANA,13401,SAN BERNARDO,CAMINO LA VARA, ,3395,"CAMINO LA VARA 3395, SAN BERNARDO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,134010176,0,0,0,0,2,1
-7871810.32651689,-3951514.84131988,721,-70.7136753,-33.4224689,REGION METROPOLITANA,13126,QUINTA NORMAL,SALVADOR GUTIERREZ,SAMUEL IZQUIERDO,0,"SALVADOR GUTIERREZ & SAMUEL IZQUIERDO, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260347,0,0,0,1,1,1
-7871724.54371728,-3962738.5537149,722,-70.7129047,-33.5065793,REGION METROPOLITANA,13102,CERRILLOS,CAMINO A LONQUEN,EL MIRADOR,0,"CAMINO A LONQUEN & EL MIRADOR, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020090,0,0,0,0,2,1
-7871703.04792361,-3968293.32476931,723,-70.7127116,-33.5481765,REGION METROPOLITANA,13401,SAN BERNARDO,STA MARGARITA, ,1821,"STA MARGARITA 1821, SAN BERNARDO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,134011150,0,1,0,1,0,1
-7871670.53150035,-3974576.30380619,724,-70.7124195,-33.5952028,REGION METROPOLITANA,13401,SAN BERNARDO,COSTANERA,SAN JOSE,0,"COSTANERA & SAN JOSE, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010281,0,0,1,0,1,1
-7871664.76515072,-3951554.49393836,725,-70.7123677,-33.4227662,REGION METROPOLITANA,13126,QUINTA NORMAL,SALVADOR GUTIERREZ,LA RIOJA,0,"SALVADOR GUTIERREZ & LA RIOJA, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260346,0,0,0,1,1,1
-7871651.89661759,-3971735.45066041,726,-70.7122521,-33.573943,REGION METROPOLITANA,13401,SAN BERNARDO,PDTE JORGE ALESSANDRI RODRIGUEZ,LO BLANCO,0,"PDTE JORGE ALESSANDRI RODRIGUEZ & LO BLANCO, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010884,0,1,0,0,1,1
-7871594.55594788,-3950697.35808749,727,-70.711737,-33.4163395,REGION METROPOLITANA,13126,QUINTA NORMAL,CARRASCAL,SAMUEL IZQUIERDO,0,"CARRASCAL & SAMUEL IZQUIERDO, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260069,0,1,0,0,1,1
-7871501.91586764,-3973898.85208744,728,-70.7109048,-33.5901335,REGION METROPOLITANA,13401,SAN BERNARDO,O'HIGGINS,COSTANERA,0,"O'HIGGINS & COSTANERA, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010840,0,0,0,0,2,1
-7871452.18945111,-3949147.17387904,729,-70.7104581,-33.4047152,REGION METROPOLITANA,13128,RENCA,DOMINGO SANTA MARIA, ,4383,"DOMINGO SANTA MARIA 4383, RENCA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131280220,0,1,0,0,1,1
-7871414.50780347,-3977141.64790924,730,-70.7101196,-33.6143963,REGION METROPOLITANA,13401,SAN BERNARDO,GRAL URRUTIA,RAUL BRANEZ,0,"GRAL URRUTIA & RAUL BRANEZ, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010457,0,0,0,2,0,1
-7871379.0636776,-3939458.80330662,731,-70.7098012,-33.3320302,REGION METROPOLITANA,13125,QUILICURA,SAN IGNACIO,PDTE EDUARDO FREI MONTALVA,0,"SAN IGNACIO & PDTE EDUARDO FREI MONTALVA, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250661,0,0,0,1,1,1
-7871364.60327575,-3976037.15740375,732,-70.7096713,-33.6061332,REGION METROPOLITANA,13401,SAN BERNARDO,EUCALIPTUS,GERARDO BESOAIN,0,"EUCALIPTUS & GERARDO BESOAIN, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010396,0,0,0,0,2,1
-7871353.1596321,-3949156.2815706,733,-70.7095685,-33.4047835,REGION METROPOLITANA,13128,RENCA,NICANOR FAJARDO,DOMINGO SANTA MARIA,0,"NICANOR FAJARDO & DOMINGO SANTA MARIA, RENCA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131280547,0,0,1,2,0,1
-7871341.03693955,-3975951.81645673,734,-70.7094596,-33.6054947,REGION METROPOLITANA,13401,SAN BERNARDO,RAMON LIBORIO CARVALLO,GERARDO BESOAIN,0,"RAMON LIBORIO CARVALLO & GERARDO BESOAIN, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134011003,0,1,0,0,1,1
-7871243.28729468,-4012149.61032121,735,-70.7085815,-33.8758928,REGION METROPOLITANA,13404,PAINE,CAMINO CHADA,EL DIVISADERO,0,"CAMINO CHADA & EL DIVISADERO, PAINE",CHILE,GEOMETRIC_CENTER,2021,1,13,2,RURAL,0,0,0,0,1,1,1
-7871091.04675907,-3952846.03249037,736,-70.7072139,-33.4324491,REGION METROPOLITANA,13126,QUINTA NORMAL,JOSE JOAQUIN PEREZ,SERGIO VALDOVINOS,0,"JOSE JOAQUIN PEREZ & SERGIO VALDOVINOS, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260174,0,0,0,1,1,1
-7871087.7628341,-3956259.31484579,737,-70.7071844,-33.4580339,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS, ,6006,"LIBER BERNARDO O'HIGGINS 6006, ESTACION CENTRAL",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131060407,0,1,0,0,1,1
-7871075.85164858,-3953344.59165631,738,-70.7070774,-33.4361866,REGION METROPOLITANA,13126,QUINTA NORMAL,VICUNA ROZAS,SERGIO VALDOVINOS,0,"VICUNA ROZAS & SERGIO VALDOVINOS, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260397,0,0,0,1,1,1
-7871064.34121323,-3977297.75089403,739,-70.706974,-33.6155641,REGION METROPOLITANA,13401,SAN BERNARDO,GRAL URRUTIA,BARROS ARANA,0,"GRAL URRUTIA & BARROS ARANA, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010457,0,0,0,1,1,1
-7871059.03127352,-3964338.26835268,740,-70.7069263,-33.5185609,REGION METROPOLITANA,13102,CERRILLOS,AMERICO VESPUCIO,PILOTO JACQUES LAGAS,0,"AMERICO VESPUCIO & PILOTO JACQUES LAGAS, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020033,0,0,0,1,1,1
-7870957.76393275,-3974540.1670535,741,-70.7060166,-33.5949324,REGION METROPOLITANA,13401,SAN BERNARDO,EYZAGUIRRE, ,629,"EYZAGUIRRE 629, SAN BERNARDO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,134010401,0,0,0,1,1,1
-7870894.42314249,-3956178.64320818,742,-70.7054476,-33.4574293,REGION METROPOLITANA,13106,ESTACION CENTRAL,LAS REJAS SUR,LIBER BERNARDO O'HIGGINS,0,"LAS REJAS SUR & LIBER BERNARDO O'HIGGINS, ESTACION CENTRAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131060390,0,0,1,0,1,1
-7870891.58449547,-3944408.58466528,743,-70.7054221,-33.3691725,REGION METROPOLITANA,13125,QUILICURA,AMERICO VESPUCIO,SENADOR JAIME GUZMAN,0,"AMERICO VESPUCIO & SENADOR JAIME GUZMAN, QUILICURA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131250023,0,0,1,0,1,1
-7870876.22240574,-3956054.78144964,744,-70.7052841,-33.456501,REGION METROPOLITANA,13117,LO PRADO,LIBER BERNARDO O'HIGGINS,MARIA ROZAS VELASQUEZ,0,"LIBER BERNARDO O'HIGGINS & MARIA ROZAS VELASQUEZ, LO PRADO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131170253,0,0,0,1,1,1
-7870861.86219143,-3950441.6446856,745,-70.7051551,-33.4144221,REGION METROPOLITANA,13126,QUINTA NORMAL,LO ESPINOZA,LOS SAUCES,0,"LO ESPINOZA & LOS SAUCES, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260212,0,0,0,1,1,1
-7870839.23093895,-3968761.53461957,746,-70.7049518,-33.5516818,REGION METROPOLITANA,13119,MAIPU,CAMINO A RINCONADA,LA GALAXIA,0,"CAMINO A RINCONADA & LA GALAXIA, MAIPU",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131190394,0,0,0,1,0,1
-7870823.22319617,-3936931.05445243,747,-70.704808,-33.3130563,REGION METROPOLITANA,13301,COLINA,CALETERA GRAL SAN MARTIN, ,11900,"CALETERA GRAL SAN MARTIN 11900, COLINA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,133010067,0,1,0,0,1,1
-7870809.20807229,-3960119.68202891,748,-70.7046821,-33.4869608,REGION METROPOLITANA,13102,CERRILLOS,PILOTO LAZO,LAS ROSAS,0,"PILOTO LAZO & LAS ROSAS, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020408,0,0,0,1,1,1
-7870736.4941809,-3974277.56424692,749,-70.7040289,-33.5929674,REGION METROPOLITANA,13401,SAN BERNARDO,FREIRE,ARTURO PRAT,0,"FREIRE & ARTURO PRAT, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010435,0,0,0,0,2,1
-7870683.8734576,-3975752.01284926,750,-70.7035562,-33.6039998,REGION METROPOLITANA,13401,SAN BERNARDO,JOSE JOAQUIN PEREZ,CALLE 1 DE MAYO,0,"JOSE JOAQUIN PEREZ & CALLE 1 DE MAYO, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010525,0,0,0,1,1,1
-7870645.57955277,-3974536.57209429,751,-70.7032122,-33.5949055,REGION METROPOLITANA,13401,SAN BERNARDO,COVADONGA,VICTORIA,0,"COVADONGA & VICTORIA, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010282,0,0,0,0,2,1
-7870600.495159,-3956058.30394605,752,-70.7028072,-33.4565274,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS,CARLOS PEZOA VELIZ,0,"LIBER BERNARDO O'HIGGINS & CARLOS PEZOA VELIZ, ESTACION CENTRAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131060407,0,0,0,1,1,1
-7870594.9625803,-3951877.81522672,753,-70.7027575,-33.4251903,REGION METROPOLITANA,13126,QUINTA NORMAL,SALVADOR GUTIERREZ, ,4964,"SALVADOR GUTIERREZ 4964, QUINTA NORMAL",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131260347,0,0,0,1,1,1
-7870583.58572834,-3954650.09803412,754,-70.7026553,-33.4459727,REGION METROPOLITANA,13126,QUINTA NORMAL,NVA IMPERIAL,RADAL,0,"NVA IMPERIAL & RADAL, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260267,0,0,0,0,2,1
-7870419.14457654,-3959295.90502653,755,-70.7011781,-33.4807888,REGION METROPOLITANA,13102,CERRILLOS,PDTE SALVADOR ALLENDE,GINEBRA,0,"PDTE SALVADOR ALLENDE & GINEBRA, CERRILLOS",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131020396,0,0,1,0,1,1
-7870361.80390684,-3968626.55818832,756,-70.700663,-33.5506713,REGION METROPOLITANA,13401,SAN BERNARDO,PDTE JORGE ALESSANDRI RODRIGUEZ, ,179,"PDTE JORGE ALESSANDRI RODRIGUEZ 179, SAN BERNARDO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,134010884,1,1,0,0,4,2
-7870320.04796584,-3973948.77792999,757,-70.7002879,-33.5905071,REGION METROPOLITANA,13401,SAN BERNARDO,COLON NORTE,BULNES,0,"COLON NORTE & BULNES, SAN BERNARDO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,134010259,0,0,0,0,2,1
-7870226.31695459,-3953892.06437029,758,-70.6994459,-33.4402906,REGION METROPOLITANA,13126,QUINTA NORMAL,PEDRO LEON UGALDE, ,986,"PEDRO LEON UGALDE 986, QUINTA NORMAL",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131260284,0,0,0,1,1,1
-7870188.02304976,-3952440.47794934,759,-70.6991019,-33.4294087,REGION METROPOLITANA,13126,QUINTA NORMAL,MAPOCHO,ZORRILLA DE SAN MARTIN,0,"MAPOCHO & ZORRILLA DE SAN MARTIN, QUINTA NORMAL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131260231,0,1,0,0,1,1
