X,Y,FID,Año,ClaseAccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7875394.96996772,-3948774.33806899,106,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131280198,COST NORTE,131280804,VICUNA MACKENNA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7875379.20712782,-3961443.40053813,107,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190124,AMERICO VESPUCIO,131192710,RAFAEL RIESCO BERNALES,0,0,1,0,1,BICICLETA,0,0,0,1,1
-7875324.87208436,-3956130.56873034,108,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240882,MAR DE DRAKE,131241320,TRAVESIA,0,0,0,0,2,BICICLETA,0,0,0,2,2
-7875247.61635775,-3964032.38337017,109,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131191137,FERROCARRIL,131190023,4 ALAMOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7875226.02037654,-3961557.32152435,110,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192897,SEGUNDA TRANSVERSAL,131190124,AMERICO VESPUCIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7875205.09231227,-3957879.68499364,111,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190579,CHUNGUNGO,131190875,EL DESCANSO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7875148.20805247,-3961190.62650812,112,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192897,SEGUNDA TRANSVERSAL,131190017,3 NORTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7875141.41756354,-3964540.17103252,113,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA, , ,10803,0,0,1,0,BICICLETA,0,0,1,0,1
-7875129.50637802,-3951437.63047223,114,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131030249,ISLAS AZORES,131030427,MAPOCHO NORTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7875121.04609672,-3963888.18268708,115,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131191137,FERROCARRIL,131191974,LOS ESTANDARTES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7875107.46511885,-3951598.48142845,116,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131030212,GALVARINO,131030558,REY PEDRO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7875085.10103315,-3959708.86729761,117,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,24,ROTONDA,131191404,ISABEL RIQUELME,131192625,PROVIDENCIA,0,0,0,1,1,BICICLETA,0,0,1,0,1
-7875042.00925826,-3944422.64716764,118,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250362,LAS VIOLETAS,131250323,LAS AZUCENAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874967.31387993,-3943103.24549329,119,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250382,LO MARCOLETA, , ,264,0,0,0,2,BICICLETA,0,0,0,1,1
-7874913.49090613,-3944628.33487387,120,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,2,TRAMO DE VIA CURVA HORIZONTAL,131250289,INTEN SAAVEDRA,131250261,FREIRE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7874901.07878292,-3958933.4457242,121,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131191764,LAS PARCELAS,0,0,1,1,0,BICICLETA,0,1,1,0,2
-7874876.17661283,-3950387.59271113,122,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030124,COST SUR,131030253,ISOKA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7874824.60229274,-3944477.03122353,123,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250362,LAS VIOLETAS,131250353,LAS PETUNIAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874796.54978106,-3944027.03749588,124,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250666,SAN LUIS,131250294,JAVIERA CARRERA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874772.83872952,-3951565.93760527,125,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030240,HUELEN,131030426,MAPOCHO,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7874749.90691441,-3951653.96619035,126,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030240,HUELEN, , ,1549,0,1,0,1,BICICLETA,0,1,0,0,1
-7874728.64489168,-3943518.54960231,127,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131250482,MANUEL ANTONIO MATTA,131250468,LUCILA GODOY,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874639.47797955,-3962572.7016046,128,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192125,LUMEN, , ,2874,0,1,0,1,BICICLETA,0,0,0,1,1
-7874586.8238604,-3956071.59337398,129,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240889,MAR DEL SUR,131241328,TTE CRUZ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874563.00148937,-3960619.31562979,130,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190064,ALASKA, , ,1482,0,0,1,1,BICICLETA,0,0,1,0,1
-7874554.54120807,-3959523.49224712,131,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192977,STA ROSA,131192926,SIMON BOLIVAR,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7874553.94008282,-3960636.56132986,132,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190976,EL ROSAL, , ,5869,0,0,1,1,BICICLETA,0,0,1,0,1
-7874553.65065214,-3960636.53463372,133,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131190064,ALASKA,131191743,LAS GOLONDRINAS,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7874531.60939297,-3958180.48278512,134,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131192034,LOS PAJARITOS,131190875,EL DESCANSO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7874512.90771851,-3956913.42168347,135,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240642,LAGUNA SUR,131241328,TTE CRUZ,0,0,2,0,0,BICICLETA,0,2,0,0,2
-7874495.09659999,-3943714.87793447,136,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131250227,ESTERO ANGUILLAS,131250220,ELISA SAVAL PRADO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874485.74576277,-3953180.43492817,137,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030187,ESTADOS UNIDOS,131030485,PADRE HURTADO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874482.40617804,-3955260.24574188,138,2018,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131170144,GABRIELA MISTRAL,131170091,CORONA SUECA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874461.92339173,-3960327.53082774,139,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131191743,LAS GOLONDRINAS,131192058,LOS PRESIDENTES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874453.46311043,-3957527.91897381,140,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241328,TTE CRUZ,131240017,AILINCO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874449.23296978,-3942931.85025046,141,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250382,LO MARCOLETA,131250686,STA LUISA,0,0,1,0,1,BICICLETA,0,1,0,1,2
-7874438.99157663,-3957810.95900084,142,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131190335,BUTACHAUQUES,131193107,TTE CRUZ,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7874419.51066573,-3958035.42093911,143,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131193107,TTE CRUZ,131192034,LOS PAJARITOS,0,1,4,0,6,BICICLETA,1,3,0,2,6
-7874405.92968786,-3943603.45153497,144,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250482,MANUEL ANTONIO MATTA,131250272,GRAL SAN MARTIN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874402.47878365,-3957561.94746506,145,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240260,DIAG DE LOS LAGOS,131241310,TODOS LOS SANTOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874356.61515344,-3943630.90817995,146,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250482,MANUEL ANTONIO MATTA,131250439,LOS NARANJOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874322.66270875,-3943422.45256022,147,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250191,DONA LETICIA,131250686,STA LUISA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7874315.09298338,-3955360.57704806,148,2018,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131170309,MILTON ROSSEL, , ,7243,0,0,0,1,BICICLETA,0,0,0,1,1
-7874276.79907854,-3960902.43134613,149,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131192125,LUMEN,131192619,PRIMO DE RIVERA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874202.71595742,-3943422.0527129,150,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250191,DONA LETICIA,131250368,LIBER BERNARDO O`HIGGINS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874141.76853621,-3951505.78512368,151,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131030263,JORGE GILES,131030045,ANKARA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7874080.65413576,-3942419.4122384,152,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250357,LAS TORRES,131250384,LO OVALLE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7874070.4127426,-3942904.39526027,153,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250382,LO MARCOLETA,131250384,LO OVALLE,0,0,0,0,2,BICICLETA,0,0,0,2,3
-7874055.16197237,-3957756.51229067,154,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240808,LOS PAJARITOS,131240260,DIAG DE LOS LAGOS,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7874050.93183172,-3954464.83072123,155,2018,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170415,SAN PABLO,131170270,LOS COPIHUES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7874041.5809945,-3949471.32142898,156,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131280618,PSJE 1,131280326,JOSE MIGUEL INFANTE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7873981.6799765,-3957779.99907539,157,2018,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131060431,LOS PAJARITOS,131060702,STA CORINA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7873802.12163786,-3944056.25456803,158,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250045,BARROS ARANA,131250555,PAULA JARAQUEMADA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7873794.45172494,-3958520.52449277,159,2018,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240700,LAS TORRES, , ,561,0,0,0,1,BICICLETA,0,0,0,1,1
-7873793.56116901,-3958423.90251965,160,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191764,LAS PARCELAS,131191783,LAS TORRES,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7873781.6499835,-3961637.68361737,161,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020145,DR VARGAS SALCEDO,131020208,GANIMEDES,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7873776.96343293,-3962413.51358668,162,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020033,AMERICO VESPUCIO,131020180,EL UNIVERSO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7873728.99586435,-3957544.1992591,163,2018,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131060432,LOS PAJARITOS,131060395,LAS TORRES,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7873642.5674117,-3962525.00104001,164,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020033,AMERICO VESPUCIO,131020488,VIA LACTEA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7873629.69887855,-3962903.12653934,165,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131020265,LAGO TORONTO,131020346,LOS TILOS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7873592.02836288,-3949447.98484936,166,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280326,JOSE MIGUEL INFANTE,131280786,TOTORAL BAJO,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7873554.72520151,-3942896.21208645,167,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250368,LIBER BERNARDO O`HIGGINS,131250382,LO MARCOLETA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7873529.40001735,-3949178.3507504,168,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280075,ARTURO PRAT,131280191,CONDELL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7873517.60015134,-3962168.32774475,169,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020169,EL MIRADOR,131020137,DIVINO MAESTRO,0,0,0,1,1,BICICLETA,0,0,1,1,1
-7873509.66307164,-3941690.163349,170,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131250368,LIBER BERNARDO O`HIGGINS,131250126,COLBUN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7873409.73156475,-3955262.38044148,171,2018,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131170149,GRAL JUAN BUENDIA,131170105,DORSAL,0,0,0,0,2,BICICLETA,0,0,0,2,2
-7873396.15058688,-3961295.54788365,172,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020137,DIVINO MAESTRO, , ,7270,0,0,0,0,BICICLETA,0,0,0,0,1
-7873380.78849714,-3942888.13553943,173,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131250382,LO MARCOLETA,131250357,LAS TORRES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7873374.88856414,-3955045.04336113,174,2018,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131170094,CRNEL ALFONSO UGARTE,131170149,GRAL JUAN BUENDIA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7873211.80551013,-3944044.89828854,175,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131250482,MANUEL ANTONIO MATTA, , ,657,0,0,0,1,BICICLETA,0,0,0,1,1
-7873171.84181292,-3958657.98532099,176,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192926,SIMON BOLIVAR,131191212,GANDHI,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7873160.82118335,-3942995.95657279,177,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250375,LO BASCUNAN,131250357,LAS TORRES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7873103.04636761,-3943076.32321128,178,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250195,DR RENE ANZIETA,131250357,LAS TORRES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872946.44210797,-3949883.74655629,179,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280191,CONDELL,131280198,COST NORTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872917.14281799,-3944895.58371853,180,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250022,AMERICO VESPUCIO, , ,1540,0,0,0,1,BICICLETA,0,0,0,1,1
-7872866.15849121,-3944928.64201158,181,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250022,AMERICO VESPUCIO,131250357,LAS TORRES,0,0,1,0,1,BICICLETA,0,1,0,1,2
-7872832.20604652,-3955944.83740381,182,2018,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131170152,GRAL OSCAR BONILLA,131170322,NEPTUNO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872820.26146515,-3954531.38893275,183,2018,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170322,NEPTUNO,131170255,LITTLE ROCK,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7872800.70263063,-3954978.86910008,184,2018,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170322,NEPTUNO,131170447,TERRITORIO ANTARTICO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7872794.24610016,-3963193.09388636,185,2018,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131190392,CAMINO A MELIPILLA,131190124,AMERICO VESPUCIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872766.68339423,-3953664.96143491,186,2018,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170322,NEPTUNO,131170002,9 DE JULIO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7872744.70892676,-3958313.40213668,187,2018,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060011,5 DE ABRIL,131060702,STA CORINA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7872664.00229593,-3944551.80971684,188,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131250634,RAMON ROSALES,131250358,LAS TORRES PONIENTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872613.90852507,-3949406.77923215,189,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280326,JOSE MIGUEL INFANTE, , ,5014,0,1,0,0,BICICLETA,0,1,0,0,1
-7872547.1613584,-3963448.18145129,190,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020394,PASEO DE LAS GUAGUAS,131020397,PEDRO AGUIRRE CERDA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7872523.85105702,-3958144.317242,191,2018,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060448,LUIS INFANTE CERDA,131060011,5 DE ABRIL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872518.73036044,-3952466.92846531,192,2018,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260257,NEPTUNO,131260338,RIO BAKER,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872494.12875299,-3954363.03968891,193,2018,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170415,SAN PABLO,131170411,SAN GERMAN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872403.29204849,-3951933.79483454,194,2018,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030426,MAPOCHO,131030468,NEPTUNO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872342.95688448,-3952669.54435662,195,2018,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260174,JOSE JOAQUIN PEREZ,131260133,ESPECH,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872339.61729976,-3965456.99593943,196,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020296,LO ESPEJO,131020017,AEROPUERTO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7872165.51361615,-3961947.25643767,197,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131020381,ONGOLMO,131020140,DON ORIONE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7872133.23096383,-3944374.394861,198,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250085,CARAMPANGUE,131250003,4 ORIENTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7871950.55567944,-3942762.5899378,199,2018,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250382,LO MARCOLETA,131250391,LOS AMERICANOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7871901.3524645,-3948993.66434854,200,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131280075,ARTURO PRAT,131280262,FRANCISCO ERRAZURIZ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7871796.82346265,-3962628.63954525,201,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020169,EL MIRADOR,131020397,PEDRO AGUIRRE CERDA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7871719.15585393,-3930164.3579903,202,2018,1,13301,COLINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010690,SAN JOSE, , ,126,0,0,0,0,BICICLETA,0,0,0,0,1
-7871672.03431347,-3948844.71724351,203,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280323,JOSE MANUEL BALMACEDA,131280298,IGNACIO CARRERA PINTO,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7871666.02306097,-3960169.62840016,204,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020274,LAS HORTENSIAS, , ,900,0,0,0,1,BICICLETA,0,0,0,1,1
-7871610.91991302,-3956386.08760479,205,2018,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131060407,LIBER BERNARDO O`HIGGINS,131060019,AEROPUERTO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7871609.13880117,-3964088.86246167,206,2018,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131020033,AMERICO VESPUCIO,131020017,AEROPUERTO,0,0,0,0,2,BICICLETA,0,0,0,1,2
-7871580.30705306,-3969171.64290893,207,2018,1,13401,SAN BERNARDO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,134010459,GRAL VELASQUEZ, , ,11759,0,0,0,0,BICICLETA,0,0,0,0,1
-7871555.7054456,-3975256.45497508,208,2018,1,13401,SAN BERNARDO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,134010760,MAIPU,134010830,NOGALES,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7871553.92433374,-3957114.5141629,209,2018,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131060019,AEROPUERTO,131060429,LOS MAITENES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7871539.56411942,-3951584.21015047,210,2018,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260347,SALVADOR GUTIERREZ,131260010,ALBERDI,0,0,1,0,0,BICICLETA,0,1,0,0,1
