X,Y,FID,Año,Claseaccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,COd_Calle_,Calle_Dos,Número,Intersecci,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7876508.57769886,-3959069.89975,94,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131190976,EL ROSAL,131190125,AMERICO VESPUCIO,0,AMERICO VESPUCIO - EL ROSAL,0,0,0,3,BICICLETA,0,0,0,0,3
-7876488.55968933,-3954370.88051928,95,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241232,SAN PABLO,131241226,SAN LUIS,0,SAN LUIS - SAN PABLO,0,0,0,1,BICICLETA,0,0,0,0,1
-7876476.06029666,-3963260.62357734,96,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190025,5 DE ABRIL,131190067,ALBERTO LLONA,0,5 DE ABRIL - ALBERTO LLONA,0,0,0,1,BICICLETA,0,0,0,0,1
-7876404.49978698,-3945119.53104228,97,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250072,CAMINO LO ECHEVERS,131250533,OJOS DEL SALADO,0,CAMINO LO ECHEVERS - OJOS DEL SALADO,0,0,1,0,BICICLETA,0,0,1,0,1
-7876385.89636106,-3952740.28575835,98,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241214,SAN DANIEL,131240453,HUEQUEN,0,HUEQUEN - SAN DANIEL,0,0,0,2,BICICLETA,0,0,0,0,1
-7876366.47361792,-3955366.67218477,99,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240208,CLAUDIO ARRAU,131240950,OCEANIA,0,CLAUDIO ARRAU - OCEANIA,0,0,0,1,BICICLETA,0,0,0,0,1
-7876363.73465174,-3952744.26724031,100,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241361,ZAPALLAR,131241214,SAN DANIEL,0,SAN DANIEL - ZAPALLAR,0,0,0,1,BICICLETA,0,0,0,0,1
-7876311.50708467,-3951483.42109884,101,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030427,MAPOCHO NORTE,131030135,DIAG RENY,0,DIAG RENY - MAPOCHO NORTE,0,0,0,2,BICICLETA,0,0,0,0,1
-7876294.57242687,-3943430.93179414,102,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250382,LO MARCOLETA,131250666,SAN LUIS,0,LO MARCOLETA - SAN LUIS,0,0,0,1,BICICLETA,0,0,0,0,1
-7876212.06626389,-3950738.52947947,103,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030592,SALVADOR GUTIERREZ,131030294,LA ESTRELLA,0,LA ESTRELLA - SALVADOR GUTIERREZ,1,0,0,1,BICICLETA,1,0,0,0,2
-7876152.30986854,-3943649.06162617,104,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250482,MANUEL ANTONIO MATTA,0, ,630,MANUEL ANTONIO MATTA  630,0,0,0,1,BICICLETA,0,0,0,0,1
-7876102.88844285,-3956604.77069392,105,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131240625,LAGUNA BLANCA,0,LA ESTRELLA - LAGUNA BLANCA,0,0,0,1,BICICLETA,0,0,0,0,1
-7876074.8984089,-3961892.24338642,106,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192617,PRIMERA TRANSVERSAL,131190518,CENTRAL GONZALO PEREZ LLONA,0,CENTRAL GONZALO PEREZ LLONA - PRIMERA TRANSVERSAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7876034.0639961,-3953248.06963241,107,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131240564,LA ESTRELLA,131240288,EL ANILLO,0,EL ANILLO - LA ESTRELLA,0,0,1,1,BICICLETA,0,0,1,0,1
-7876014.10074789,-3959986.19000578,108,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190124,AMERICO VESPUCIO,0, ,1001,AMERICO VESPUCIO  1001,0,0,0,1,BICICLETA,0,0,0,0,1
-7876009.02646739,-3951891.23932014,109,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131030294,LA ESTRELLA,131030295,LA HONDONADA,0,LA ESTRELLA - LA HONDONADA,0,0,0,1,BICICLETA,0,0,0,0,1
-7875994.32520981,-3961366.51046606,110,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192710,RAFAEL RIESCO BERNALES,131190125,AMERICO VESPUCIO,0,AMERICO VESPUCIO - RAFAEL RIESCO BERNALES,0,0,0,1,BICICLETA,0,0,0,0,1
-7875981.19971625,-3961200.42905471,111,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192619,PRIMO DE RIVERA,131192617,PRIMERA TRANSVERSAL,0,PRIMERA TRANSVERSAL - PRIMO DE RIVERA,0,0,0,1,BICICLETA,0,0,0,0,1
-7875952.05719214,-3945712.76439032,112,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250022,AMERICO VESPUCIO,131250381,LO ECHEVERS,0,AMERICO VESPUCIO - LO ECHEVERS,0,0,0,1,BICICLETA,0,0,0,0,1
-7875900.95528519,-3958346.13505001,113,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131191290,GUSTAVO EIFFEL,131190175,ARACARI,0,ARACARI - GUSTAVO EIFFEL,0,0,0,1,BICICLETA,0,0,0,0,1
-7875881.42502171,-3960068.52127845,114,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131190124,AMERICO VESPUCIO,0,AMERICO VESPUCIO - LOS PAJARITOS,0,0,0,0,BICICLETA,0,0,0,0,1
-7875857.91430221,-3963223.70780557,115,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190025,5 DE ABRIL,0, ,620,5 DE ABRIL  620,0,0,0,1,BICICLETA,0,0,0,0,1
-7875854.3632269,-3963208.34077715,116,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190025,5 DE ABRIL,131191336,HNOS CARRERA,0,5 DE ABRIL - HNOS CARRERA,0,0,0,1,BICICLETA,0,0,0,0,1
-7875853.88859557,-3950774.58131953,117,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030359,LISBOA,131030592,SALVADOR GUTIERREZ,0,LISBOA - SALVADOR GUTIERREZ,0,0,1,0,BICICLETA,0,0,1,0,1
-7875853.83363404,-3955485.30730639,118,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240208,CLAUDIO ARRAU,131240564,LA ESTRELLA,0,CLAUDIO ARRAU - LA ESTRELLA,0,0,0,1,BICICLETA,0,0,0,0,1
-7875817.76866047,-3952427.86689339,119,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240538,JOSE JOAQUIN PEREZ,131241189,ROLANDO PETERSEN,0,JOSE JOAQUIN PEREZ - ROLANDO PETERSEN,1,0,0,0,BICICLETA,1,0,0,0,1
-7875763.72696253,-3954480.14616129,120,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO,0, ,8556,SAN PABLO  8556,0,0,1,0,BICICLETA,0,0,1,0,1
-7875755.59115475,-3956616.69237319,121,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240642,LAGUNA SUR,131240631,LAGUNA DEL INCA,0,LAGUNA DEL INCA - LAGUNA SUR,0,0,0,1,BICICLETA,0,0,0,0,1
-7875741.66336304,-3942650.85288415,122,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250684,STA LAURA,0, ,799,STA LAURA  799,0,0,0,1,BICICLETA,0,0,0,0,1
-7875727.03748985,-3958483.02356894,123,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190210,ARQTO HUGO BRAVO,131191878,LONGITUDINAL,0,ARQTO HUGO BRAVO - LONGITUDINAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7875678.13244223,-3959509.54611049,124,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131193233,WERNER VON BRAUN,131191480,JORGE DELANO,0,JORGE DELANO - WERNER VON BRAUN,0,0,0,1,BICICLETA,0,0,0,0,1
-7875571.9011197,-3964061.98475286,125,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190023,4 ALAMOS,131192617,PRIMERA TRANSVERSAL,0,4 ALAMOS - PRIMERA TRANSVERSAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7875571.16369418,-3944114.46269324,126,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250061,CALLE A,131250094,CASPANA,0,CALLE A - CASPANA,0,0,0,1,BICICLETA,0,0,0,0,1
-7875555.86967301,-3952165.24398754,127,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030533,PULA,131030254,ISTRIA,0,ISTRIA - PULA,0,0,0,1,BICICLETA,0,0,0,0,1
-7875546.17842398,-3954875.20605401,128,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240230,CORONA SUECA,131241195,RUBLO RUSO,0,CORONA SUECA - RUBLO RUSO,0,0,1,1,BICICLETA,0,0,0,0,1
-7875535.55533177,-3960016.70665285,129,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,0, ,4155,LOS PAJARITOS  4155,0,0,0,1,BICICLETA,0,0,0,0,1
-7875529.93373858,-3946251.11765195,130,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250129,COLORADO,131250080,CANELO,0,CANELO - COLORADO,0,0,0,1,BICICLETA,0,0,0,0,1
-7875516.79783336,-3963044.21628115,131,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131192897,SEGUNDA TRANSVERSAL,131190829,EL ALTO,0,EL ALTO - SEGUNDA TRANSVERSAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7875491.81196248,-3944482.43304826,132,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250264,GABRIELA MISTRAL,131250304,JUAN FRANCISCO GONZALEZ,0,GABRIELA MISTRAL - JUAN FRANCISCO GONZALEZ,0,1,0,0,BICICLETA,0,1,0,0,1
-7875461.22602251,-3959636.11582245,133,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131191480,JORGE DELANO,0,JORGE DELANO - LOS PAJARITOS,0,0,1,1,BICICLETA,0,0,1,0,2
-7875455.98255262,-3963328.18336883,134,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131193201,VIENA,131191069,ESQUINA BLANCA,0,ESQUINA BLANCA - VIENA,0,0,0,1,BICICLETA,0,0,0,0,1
-7875447.30053337,-3956682.8312943,135,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240882,MAR DE DRAKE,131240642,LAGUNA SUR,0,LAGUNA SUR - MAR DE DRAKE,0,0,0,0,BICICLETA,0,0,0,0,1
-7875423.84627708,-3959323.14532077,136,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131193107,TTE CRUZ,0,LOS PAJARITOS - TTE CRUZ,0,1,0,0,BICICLETA,0,1,0,0,1
-7875416.10951603,-3942497.37594199,137,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131250649,RIGOBERTO JARA,0, ,300,RIGOBERTO JARA  300,0,0,0,1,BICICLETA,0,0,0,0,1
-7875403.4453389,-3950009.06031662,138,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280198,COST NORTE,131280804,VICUNA MACKENNA,0,COST NORTE - VICUNA MACKENNA,0,0,0,2,BICICLETA,0,0,0,0,2
-7875366.9953343,-3956313.5143508,139,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131240882,MAR DE DRAKE,131241065,PTO ANTOFAGASTA,0,MAR DE DRAKE - PTO ANTOFAGASTA,0,0,0,1,BICICLETA,0,0,0,0,1
-7875354.23815304,-3945122.83473398,140,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250022,AMERICO VESPUCIO,0, ,501,AMERICO VESPUCIO  501,0,0,0,1,BICICLETA,0,0,0,0,1
-7875336.44323221,-3951490.16729374,141,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030428,MAPOCHO SUR,131030279,KARLOVACK,0,KARLOVACK - MAPOCHO SUR,0,1,0,1,BICICLETA,0,1,0,0,1
-7875334.0763826,-3948898.40001835,142,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280533,MIRAFLORES,131280804,VICUNA MACKENNA,0,MIRAFLORES - VICUNA MACKENNA,0,0,0,1,BICICLETA,0,0,0,0,1
-7875320.23468727,-3953225.85263751,143,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241033,PILLAN,131240658,LAS ANTILLAS,0,LAS ANTILLAS - PILLAN,0,1,0,0,BICICLETA,0,1,0,0,1
-7875283.14957167,-3943965.92442231,144,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250666,SAN LUIS,0, ,300,SAN LUIS  300,0,0,0,1,BICICLETA,0,0,0,0,1
-7875276.81598143,-3949100.44644117,145,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280754,STA EMILIA,131280804,VICUNA MACKENNA,0,STA EMILIA - VICUNA MACKENNA,0,0,0,1,BICICLETA,0,0,0,0,1
-7875219.66069794,-3954951.66268898,146,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240775,LOS EDILES,131240230,CORONA SUECA,0,CORONA SUECA - LOS EDILES,0,0,0,1,BICICLETA,0,0,0,0,1
-7875194.89547407,-3959300.82987554,147,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131192034,LOS PAJARITOS,0, ,4551,LOS PAJARITOS  4551,0,0,0,0,BICICLETA,0,0,0,0,1
-7875193.86021513,-3961599.46481734,148,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190125,AMERICO VESPUCIO,131192897,SEGUNDA TRANSVERSAL,0,AMERICO VESPUCIO - SEGUNDA TRANSVERSAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7875193.40050049,-3959184.92235641,149,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131192963,STA ELENA,0,LOS PAJARITOS - STA ELENA,0,0,0,2,BICICLETA,0,0,0,0,1
-7875185.34428182,-3950270.82105041,150,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030124,COST SUR,131030124,COST SUR,0,COST SUR - COST SUR,0,0,0,1,BICICLETA,0,0,0,0,1
-7875154.79828657,-3961191.53661977,151,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192897,SEGUNDA TRANSVERSAL,131190016,3 NORTE,0,3 NORTE - SEGUNDA TRANSVERSAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7875130.92396003,-3954100.78039345,152,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131240237,CRNEL LUIS CAAMANO,131241160,RICARDO VIAL,0,CRNEL LUIS CAAMANO - RICARDO VIAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7875103.53289662,-3949500.16821537,153,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280059,APOLO,131280213,DEMETER,0,APOLO - DEMETER,0,0,0,1,BICICLETA,0,0,0,0,1
-7875077.9876996,-3963328.83462932,154,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191069,ESQUINA BLANCA,0, ,1351,ESQUINA BLANCA  1351,0,1,0,0,BICICLETA,0,1,0,0,1
-7875054.11026958,-3952518.71586686,155,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131240538,JOSE JOAQUIN PEREZ,131240942,NICANOR MOLINARE,0,JOSE JOAQUIN PEREZ - NICANOR MOLINARE,0,0,1,1,BICICLETA,0,0,1,0,1
-7875044.74768847,-3952491.04471484,156,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030268,JOSE JOAQUIN PEREZ,0, ,8037,JOSE JOAQUIN PEREZ  8037,0,1,0,0,BICICLETA,0,1,0,0,1
-7874998.09025699,-3963214.31396635,157,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131191218,GASTON PALMA,131190025,5 DE ABRIL,0,5 DE ABRIL - GASTON PALMA,0,0,0,1,BICICLETA,0,0,0,0,1
-7874994.38010359,-3950515.59138388,158,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131030240,HUELEN,131030290,LA CAPILLA,0,HUELEN - LA CAPILLA,0,0,1,0,BICICLETA,0,0,1,0,1
-7874913.88048688,-3955958.27352161,159,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131241320,TRAVESIA,131240266,DIAG TTE CRUZ,0,DIAG TTE CRUZ - TRAVESIA,0,0,0,1,BICICLETA,0,0,0,0,1
-7874899.11075264,-3944004.74025606,160,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131250666,SAN LUIS,131250659,SAN ENRIQUE,0,SAN ENRIQUE - SAN LUIS,0,0,0,0,BICICLETA,0,0,0,0,1
-7874893.28643249,-3952579.37385362,161,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240877,MAR CARIBE,131241109,PTO RICO,0,MAR CARIBE - PTO RICO,0,0,0,1,BICICLETA,0,0,0,0,1
-7874864.29537795,-3963210.55064548,162,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131190025,5 DE ABRIL,131192942,SOL NACIENTE,0,5 DE ABRIL - SOL NACIENTE,0,0,0,1,BICICLETA,0,0,0,0,1
-7874841.34478551,-3951604.61679003,163,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030240,HUELEN,0, ,1506,HUELEN  1506,0,0,0,1,BICICLETA,0,0,0,0,1
-7874840.80357964,-3953372.04867264,164,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241215,SAN FRANCISCO,131241328,TTE CRUZ,0,SAN FRANCISCO - TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,0,1
-7874829.40531966,-3952506.47536193,165,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030268,JOSE JOAQUIN PEREZ,131030666,TTE CRUZ,0,JOSE JOAQUIN PEREZ - TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,0,1
-7874812.30928119,-3953898.59835576,166,2017,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131170454,TTE CRUZ,131170375,QUEBEC,0,QUEBEC - TTE CRUZ,0,1,0,0,BICICLETA,0,1,0,0,1
-7874809.14003333,-3954067.70398747,167,2017,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170454,TTE CRUZ,131170380,RICARDO VIAL,0,RICARDO VIAL - TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,0,1
-7874806.29024307,-3952513.46710701,168,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030268,JOSE JOAQUIN PEREZ,0, ,7442,JOSE JOAQUIN PEREZ  7442,0,0,1,0,BICICLETA,0,0,1,0,1
-7874805.45160425,-3954474.27826405,169,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241328,TTE CRUZ,131241232,SAN PABLO,0,SAN PABLO - TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,0,1
-7874798.27527058,-3953862.30224151,170,2017,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131170454,TTE CRUZ,0, ,1007,TTE CRUZ  1007,0,1,0,0,BICICLETA,0,1,0,0,1
-7874792.70633633,-3958571.44251053,171,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131192034,LOS PAJARITOS,131190210,ARQTO HUGO BRAVO,0,ARQTO HUGO BRAVO - LOS PAJARITOS,0,0,0,3,BICICLETA,0,0,0,0,2
-7874757.93461051,-3964311.64511203,172,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190392,CAMINO A MELIPILLA,131190821,EL ALAMO,0,CAMINO A MELIPILLA - EL ALAMO,0,0,0,1,BICICLETA,0,0,0,0,1
-7874747.68423555,-3944035.53462445,173,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250666,SAN LUIS,131250555,PAULA JARAQUEMADA,0,PAULA JARAQUEMADA - SAN LUIS,0,0,0,1,BICICLETA,0,0,0,0,1
-7874745.56546366,-3958575.90896323,174,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131191764,LAS PARCELAS,0,LAS PARCELAS - LOS PAJARITOS,0,0,0,0,BICICLETA,0,0,0,0,1
-7874731.13841303,-3963154.82991436,175,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192125,LUMEN,131191137,FERROCARRIL,0,FERROCARRIL - LUMEN,0,0,0,1,BICICLETA,0,0,0,0,1
-7874717.06766128,-3964310.45547588,176,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA,0, ,13120,CAMINO A MELIPILLA  13120,0,0,0,0,BICICLETA,0,0,0,0,1
-7874703.7356365,-3950035.5380892,177,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280198,COST NORTE,131280169,CHUNGARA,0,CHUNGARA - COST NORTE,0,0,0,1,BICICLETA,0,0,0,0,1
-7874698.03205153,-3941941.48591758,178,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250357,LAS TORRES,131250684,STA LAURA,0,LAS TORRES - STA LAURA,0,0,0,1,BICICLETA,0,0,0,0,1
-7874680.09847548,-3955004.23140296,179,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241328,TTE CRUZ,131240582,LA TRAVESIA,0,LA TRAVESIA - TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,0,1
-7874663.74566904,-3962168.48799751,180,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190124,AMERICO VESPUCIO,0, ,1434,AMERICO VESPUCIO  1434,0,0,0,1,BICICLETA,0,0,0,0,1
-7874629.92200454,-3943169.09702846,181,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250555,PAULA JARAQUEMADA,131250375,LO BASCUNAN,0,LO BASCUNAN - PAULA JARAQUEMADA,0,0,0,1,BICICLETA,0,0,0,0,1
-7874619.95174315,-3943545.3826346,182,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250482,MANUEL ANTONIO MATTA,131250555,PAULA JARAQUEMADA,0,MANUEL ANTONIO MATTA - PAULA JARAQUEMADA,0,0,0,1,BICICLETA,0,0,0,0,1
-7874612.16202282,-3961276.56353106,183,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190016,3 NORTE,131191213,GARCIA LORCA,0,3 NORTE - GARCIA LORCA,0,0,0,1,BICICLETA,0,0,0,0,1
-7874610.24547731,-3942142.77172941,184,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250686,STA LUISA,131250357,LAS TORRES,0,LAS TORRES - STA LUISA,0,0,0,1,BICICLETA,0,0,0,0,1
-7874580.70470737,-3956071.09988014,185,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241328,TTE CRUZ,131240889,MAR DEL SUR,0,MAR DEL SUR - TTE CRUZ,0,0,0,0,BICICLETA,0,0,0,0,1
